vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti_x,jawatan_kabinet,jawatan_parlimen,gambar,parti_y
10,P077,Pahang,Jerantut,Tengku Dato' Seri,Azlan Ibni Sultan Abu Bakar,,,,,,,,BN - UMNO
10,P141,Johor,Johor Baru,Tuan,Mohamed Khaled Bin Haji Nordin,,male,bumiputera,,,,,BN - UMNO
10,P154,Sabah,Beaufort,Datuk,Anifah Aman @ Haniff Amman,,,,,,,,BN - UMNO
10,P106,Federal Territory of Kuala Lumpur,Segambut,Dr.,Tan Kee Kwong,,,,,,,,BN - Gerakan
10,P166,Sarawak,Mas Gading,Dr.,Tiki anak Lafe,,,bumiputera,,,,,BN - SPDP
10,P076,Pahang,Raub,Dato' Dr.,Ng Yen Yen,,,,,,,,BN - MCA
10,P129,Johor,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,,,,,BN - UMNO
10,P117,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,,,,,,,BN - MCA
10,P004,Kedah,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,,,,,BN - UMNO
10,P124,Melaka,Jasin,Datuk Seri,Abu Zahar Bin Haji Isnin,,male,bumiputera,,,,,BN - UMNO
10,P052,Perak,Gerik,Puan,Kamsiyah Binti Yeop,,female,bumiputera,,,,,BN - UMNO
10,P087,Selangor,Tanjong Karang,Tuan Haji,Noh Bin Haji Omar,,male,bumiputera,,,,,BN - UMNO
10,P095,Selangor,Petaling Jaya Selatan,Tuan Ir.,Donald Lim Siang Chai,,male,,,,,,BN - MCA
10,P170,Sarawak,Stampin,Tuan,Yong Khoon Seng,,,,,,,,BN - SUPP
10,P126,Johor,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,,,,,BN - UMNO
10,P047,Pulau Pinang,Bukit Bendera,Tuan,Chia Kwang Chye,,male,,,,,,BN - Gerakan
10,P050,Pulau Pinang,Bayan Baru,Tuan,Wong Kam Hoong,,male,,,,,,BN - MCA
10,P119,Negeri Sembilan,Telok Kemang,Tuan,S. Anpalagan A/L Sami Reddy,,male,indian,,,,,BN - MIC
10,P133,Johor,Muar,Dr.,Robia Binti Dato' Kosai,,female,bumiputera,,,,,BN - UMNO
10,P069,Perak,Tapah,Tuan,P. Veerasingam A/L Suppiah,,male,indian,,,,,BN - MIC
10,P158,Sabah,Tenom,Tuan,Rizalman @ Sumen Bin Abdullah,,male,bumiputera,,,,,BN - UMNO
10,P167,Sarawak,Santubong,Puan Hajah,Rohani Binti Haji Abd. Karim,,female,bumiputera,,,,,BN - PBB
10,P015,Kedah,Sungai Petani,Dato',Mahadzir Bin Mohd. Khir,,male,bumiputera,,,,,BN - UMNO
10,P122,Melaka,Batu Berendam,Tun,Abdul Ghafar Bin Baba,,male,bumiputera,,,,,BN - UMNO
10,P037,Terengganu,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,,,,,BA - PAS
10,P137,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
10,P002,Perlis,Kangar,Tan Sri Dr.,Abdul Hamid Bin Pawanteh,,male,bumiputera,,,,,BN - UMNO
10,P142,Johor,Pulai,Datuk,Abdul Kadir Bin Annuar,,male,bumiputera,,,,,BN - UMNO
10,P129,Johor,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,,,,,BN - UMNO
10,P040,Terengganu,Kemaman,Tuan,Abdul Rahman Bin Yusof,,male,bumiputera,,,,,BA - KeADILan
10,P171,Sarawak,Kota Samarahan,Tan Sri Datuk Patinggi Haji,Abdul Taib Mahmud,,male,bumiputera,,,,,BN - PBB
10,P056,Perak,Bukit Gantang,Dato' Dr.,Abdullah Fadzil Bin Che Wan,,male,bumiputera,,,,,BN - UMNO
10,P005,Kedah,Jerlun,Dr.,Abu Bakar Bin Othman,,male,bumiputera,,,,,BA - PAS
10,P120,Melaka,Alor Gajah,Datuk Wira,Abu Seman Bin Haji Yusof,,male,bumiputera,,,,,BN - UMNO
10,P060,Perak,Tambun,Tuan Haji,Ahmad Husni Bin Mohd. Hanadzlah,,male,bumiputera,,,,,BN - UMNO
10,P072,Perak,Bagan Datoh,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,,,,,BN - UMNO
10,P188,Sarawak,Kapit,Tuan,Alexander Nanta Linggi,,male,,,,,,BN - PBB
10,P028,Kelantan,Pasir Puteh,Tuan,Alwi Bin Jusoh,,male,bumiputera,,,,,BA - PAS
10,P075,Pahang,Lipis,Tuan Haji,Amihamzah Bin Ahmad,,male,bumiputera,,,,,BN - UMNO
10,P146,Sabah,Marudu,Datu,Amirkahar Bin Tun Datu Haji Mustapha,,male,bumiputera,,,,,BN - UMNO
10,P093,Selangor,Hulu Langat,Tuan Haji,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,,,,,BN - UMNO
10,P143,Johor,Gelang Patah,Tuan,Chang See Ten,,male,,,,,,BN - MCA
10,P034,Terengganu,Setiu,Tuan Haji,Che Ghani Bin Ambak,,male,bumiputera,,,,,BA - PAS
10,P094,Selangor,Petaling Jaya,Puan,Chew Mei Fun,,female,,,,,,BN - MCA
10,P045,Pulau Pinang,Bukit Mertajam,Puan,Chong Eng,,female,,,,,,BA - DAP
10,P048,Pulau Pinang,Tanjong,Tuan,Chow Kon Yeow,,male,,,,,,BA - DAP
10,P011,Kedah,Pendang,Datuk,Fadzil Bin Md. Noor,,male,bumiputera,,,,,BA - PAS
10,P108,Federal Territory of Kuala Lumpur,Bukit Bintang,Tuan,Fong Kui Lun,,male,,,,,,BA - DAP
10,P063,Perak,Batu Gajah,Puan,Fong Po Kuan,,female,,,,,,BA - DAP
10,P082,Pahang,Mentakab,Tuan,Fu Ah Kiow,,male,,,,,,BN - MCA
10,P046,Pulau Pinang,Nibong Tebal,Tuan,Goh Kheng Huat,,male,,,,,,BA - DAP
10,P118,Negeri Sembilan,Rasah,Datuk,Goh Siow Huat,,,,,,,,BN - MCA
10,P054,Perak,Parit Buntar,Dato' Dr.,Hasan Bin Ali,,male,bumiputera,,,,,BA - PAS
10,P033,Terengganu,Besut,Tuan,Hassan Bin Mohamed,,male,bumiputera,,,,,BA - PAS
10,P193,Sarawak,Bukit Mas,Tuan,Henry Sum Agong,,male,,,,,,BN - PBB
10,P068,Perak,Kampar,Dato',Hew See Tong,,,,,,,,BN - MCA
10,P062,Perak,Ipoh Barat,Tuan,Ho Cheong Sing,,male,,,,,,BN - MCA
10,P130,Johor,Kluang,Tuan,Hoo Seong Chang,,male,,,,,,BN - MCA
10,P024,Kelantan,Kubang Kerian,Tuan Haji,Husam Bin Haji Musa,,male,bumiputera,,,,,BA - PAS
10,P022,Kelantan,Pasir Mas,Tuan Haji,Ismail Bin Noh,,male,bumiputera,,,,,BA - PAS
10,P192,Sarawak,Baram,Tuan,Jacob Dungau Sagan,,male,,,,,,BN - SPDP
10,P089,Selangor,Kuala Selangor,Tuan,Sayuti bin Mohamed Said,,male,bumiputera,,,,,BN - UMNO
10,P085,Pahang,Rompin,Dato' Dr Haji,Jamaluddin Bin Dato' Mohd. Jarjis,,male,bumiputera,,,,,BN - UMNO
10,P172,Sarawak,Mambong,Dr.,James Dawos Mamit,,,,,,,,BN - PBB
10,P177,Sarawak,Lubok Antu,Tuan,Jawah anak Gerang,,male,bumiputera,,,,,BN - PRS
10,P176,Sarawak,Sri Aman,Tuan,Jimmy Donald,,male,,,,,,BN - PRS
10,P187,Sarawak,Selangau,Tuan,Joseph Mauh anak Ikeh,,male,bumiputera,,,,,BN - PRS
10,P157,Sabah,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,,,,,,,PBS
10,P182,Sarawak,Julau,Tuan,Joseph Salang anak Gandum,,male,bumiputera,,,,,BN - PRS
10,P160,Sabah,Libaran,Tuan,Juslie Bin Ajirol,,male,bumiputera,,,,,BN - UMNO
10,P019,Kelantan,Tumpat,Dato' Haji,Kamarudin Bin Jaaffar,,male,bumiputera,,,,,BA - PAS
10,P097,Selangor,Subang,Tan Sri Dato' Dr,K.S Nijhar,,,,,,,,BN - MIC
10,P123,Melaka,Kota Melaka,Tuan,Kerk Kim Hock,,male,,,,,,BA - DAP
10,P099,Selangor,Kapar,Puan,Komala Devi A/P M. Perumal,,female,indian,,,,,BN - MIC
10,P071,Perak,Lumut,Tuan,Kong Cho Ha,,male,,,,,,BN - MCA
10,P161,Sabah,Sandakan,Datuk,Lau Ngan Siew,,,,,,,,BN - LDP
10,P049,Pulau Pinang,Jelutong,Tuan,Lee Kah Choon,,male,,,,,,BN - Gerakan
10,P017,Kedah,Padang Serai,Puan,Lim Bee Kau,,female,,,,,,BN - MCA
10,P043,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,,,,,,BA - DAP
10,P095,Selangor,Petaling Jaya Selatan,Ir.,Lim Siang Chai,,,,,,,,BN - MCA
10,P083,Pahang,Bentong,Tuan,Liow Tiong Lai,,male,,,,,,BN - MCA
10,P074,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,,BN - MCA
10,P035,Terengganu,Kuala Nerus,Tuan,M. Shukrimum Bin Shamsudin,,male,bumiputera,,,,,BA - PAS
10,P149,Sabah,Tuaran,Tuan,Madius Bin Tangau,,male,bumiputera,,,,,BN - UPKO
10,P073,Perak,Teluk Intan,Tuan,Mah Siew Keong,,male,,,,,,BN - Gerakan
10,P008,Kedah,Pokok Sena,Tuan,Mahfuz Bin Omar,,male,bumiputera,,,,,BA - PAS
10,P003,Perlis,Arau,Puan Hajah,Mastika Junaidah Binti Husin,,female,bumiputera,,,,,BN - UMNO
10,P066,Perak,Parit,Tuan Haji,Mat Basir Bin Rahmat,,male,bumiputera,,,,,BA - PAS
10,P147,Sabah,Bandau,Dr.,Maximus Johnity Ongkili,,,,,,,,PBS
10,P134,Johor,Sri Gading,Datuk,Mohamad bin Haji Aziz,,male,bumiputera,,,,,BN - UMNO
10,P010,Kedah,Kuala Kedah,Tuan,Mohamad Bin Sabu,,male,bumiputera,,,,,BA - PAS
10,P031,Kelantan,Kuala Krai,Tuan,Mohamed Nasir Bin Che Daud,,male,bumiputera,,,,,BA - PAS
10,P140,Johor,Tebrau,Datuk,Mohd. Ali Bin Hassan,,male,bumiputera,,,,,BN - UMNO
10,P030,Kelantan,Jeli,Tuan,Mohd. Apandi Bin Haji Mohamad,,male,bumiputera,,,,,BA - PAS
10,P148,Sabah,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Md. Said Keruak,,male,bumiputera,,,,,BN - UMNO
10,P084,Pahang,Temerloh,Datuk,Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,,,,,BN - UMNO
10,P029,Kelantan,Machang,Tuan,Mohd Yusoff @ Yusoff Bin Mohd. Nor,,male,bumiputera,,,,,BA - PAS
10,P051,Pulau Pinang,Balik Pulau,Datuk,Mohd Zain Bin Omar,,male,bumiputera,,,,,BN - UMNO
10,P098,Selangor,Shah Alam,Tuan,Mohd. Zin Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
10,P162,Sabah,Kinabatangan,Tuan,Moktar Bin Radin,,male,bumiputera,,,,,BN - UMNO
10,P026,Kelantan,Peringat,Tuan,Muhammad Bin Mustafa,,male,bumiputera,,,,,BA - KeADILan
10,P038,Terengganu,Hulu Terengganu,Tuan,Muhyidin Bin Haji Abdul Rashid,,male,bumiputera,,,,,BA - PAS
10,P039,Terengganu,Dungun,Tuan,Mustafa Bin Ali,,male,bumiputera,,,,,BA - PAS
10,P116,Negeri Sembilan,Kuala Pilah,Datuk,Napsiah Binti Omar,,female,bumiputera,,,,,BN - UMNO
10,P012,Kedah,Yan,Tuan,Nasharudin Bin Mat Isa,,male,bumiputera,,,,,BA - PAS
10,P104,Federal Territory of Kuala Lumpur,Batu,Tuan,Ng Lip Yong @ Ng Lip Sat,,male,,,,,,BN - Gerakan
10,P020,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Mohd. Amar Bin Haji Nik Abdullah,,male,bumiputera,,,,,BA - PAS
10,P153,Sabah,Papar,Datuk,Osu Bin Haji Sukam,,male,bumiputera,,,,,BN - UMNO
10,P179,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,,bumiputera,,,,,BN - SNAP
10,P152,Sabah,Penampang,Tuan,Philip Benedict Lasimbang,,male,,,,,,BN - UPKO
10,P163,Sabah,Silam,Datuk,Railey Bin Haji Jeffrey,,male,bumiputera,,,,,BN - UMNO
10,P053,Perak,Larut,Raja Datuk,Ahmad Zainuddin Bin Raja Haji Omar,,male,bumiputera,,,,,BN - UMNO
10,P021,Kelantan,Kota Baharu,Tuan,Ramli Bin Ibrahim,,male,bumiputera,,,,,BA - KeADILan
10,P032,Kelantan,Gua Musang,Tengku,Razaleigh Bin Hamzah,,male,bumiputera,,,,,BN - UMNO
10,P173,Sarawak,Serian,Tuan,Richard Riot anak Jaem,,male,bumiputera,,,,,BN - SUPP
10,P185,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,,,,,,BN - SUPP
10,P159,Sabah,Beluran,Tuan,Ronald Kiandee,,male,,,,,,BN - UMNO
10,P131,Johor,Parit Sulung,Datuk,Ruhanie Bin Haji Ahmad,,male,bumiputera,,,,,BN - UMNO
10,P027,Kelantan,Tanah Merah,Tuan,Saupi Bin Daud,,male,bumiputera,,,,,BA - KeADILan
10,P102,Selangor,Sepang,Puan,Seripah Noli Binti Syed Hussin,,female,bumiputera,,,,,BN - UMNO
10,P013,Kedah,Sik,Prof. Dato' Haji,Shahnon Bin Ahmad,,male,bumiputera,,,,,BA - PAS
10,P115,Negeri Sembilan,Tampin,Tuan,Shaziman Bin Abu Mansor,,male,bumiputera,,,,,BN - UMNO
10,P165,Sabah,Tawau,Tuan,Shim Paw Fatt,,male,,,,,,BN - SAPP
10,P135,Johor,Batu Pahat,Tuan,Siam Bin Kasrin,,male,bumiputera,,,,,BN - UMNO
10,P169,Sarawak,Bandar Kuching,Datuk,Song Swee Guan,,,,,,,,BN - SUPP
10,P145,Federal Territory of Labuan,Labuan,Datuk,Suhaili Bin Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
10,P174,Sarawak,Batang Sadong,Puan,Sukinam Domo,,female,,,,,,BN - PBB
10,P168,Sarawak,Petra Jaya,Datuk Seri Amar Dr Haji,Sulaiman Bin Haji Daud,,male,bumiputera,,,,,BN - PBB
10,P036,Terengganu,Kuala Terengganu,Dr,Syed Azman Bin Syed Ahmad Nawawi,,male,bumiputera,,,,,BA - PAS
10,P016,Kedah,Baling,Tuan,Taib Azzamudden Bin Md. Taib,,male,bumiputera,,,,,BA - PAS
10,P111,Federal Territory of Kuala Lumpur,Cheras,Tuan,Tan Kok Wai,,male,,,,,,BA - DAP
10,P103,Federal Territory of Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,,,,,,,BA - DAP
10,P100,Selangor,Klang,Dr.,Tan Yee Kew,,,,,,,,BN - MCA
10,P110,Federal Territory of Kuala Lumpur,Seputeh,Puan,Teresa Kok Suh Sim,,female,,,,,,BA - DAP
10,P061,Perak,Ipoh Timur,Tuan,Thong Fah Chong,,male,,,,,,BN - MCA
10,P067,Perak,Gopeng,Dato' Dr,Ting Chew Peh,,,,,,,,BN - MCA
10,P190,Sarawak,Bintulu,Datuk,Tiong King Sing,,,,,,,,BN - SPDP
10,P184,Sarawak,Lanang,Tuan,Tiong Thai King,,male,,,,,,BN - SUPP
10,P044,Pulau Pinang,Permatang Pauh,Datin Seri Dr.,Wan Azizah Binti Wan Ismail,,female,bumiputera,,,,,BA - KeADILan
10,P175,Sarawak,Batang Lupar,Tuan Haji,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,,,,,BN - PBB
10,P025,Kelantan,Bachok,Tuan,Wan Nik Bin Wan Yusoff,,male,bumiputera,,,,,BA - PAS
10,P096,Selangor,Serdang,Dato',Yap Pian Hon,,,,,,,,BN - MCA
10,P151,Sabah,Tanjong Aru,Dr,Yee Moh Chai,,,,,,,,PBS
10,P150,Sabah,Gaya,Datuk,Yong Teck Lee,,,,,,,,BN - SAPP
10,P155,Sabah,Sipitang,Datuk Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,,,,,BN - UMNO
10,P091,Selangor,Gombak,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,,,,,BN - UMNO
10,P007,Kedah,Padang Terap,Prof.,Madya Zawawi Bin Haji Ahmad,,male,bumiputera,,,,,BA - PAS
10,P105,Federal Territory of Kuala Lumpur,Wangsa Maju,Dato',Zulhasnan Bin Rafique,,male,bumiputera,,,,,BN - UMNO
10,P011,Kedah,Pendang,Dato',Othman bin Abdul,,male,bumiputera,,,,,BA - PAS
10,P150,Sabah,Gaya,Tuan,Liew Tek Chan,,male,,,,,,BN - SAPP
10,P119,Negeri Sembilan,Telok Kemang,Tuan,S.Sothinathan,,male,,,,,,BN - MIC
11,,,,Tun Dato Seri Dr.,Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,
11,,,,Tan Sri Dato' Seri DiRaja (Dr.),Ramli Bin Ngah Talib,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,
11,P041,Pulau Pinang,Kepala Batas,Y.A.B. Dato' Seri,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,,Perdana Menteri,,,BN - UMNO
11,P085,Pahang,Pekan,Y.A.B. Dato' Sri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,,Timbalan Perdana Menteri,,,BN - UMNO
11,P165,Johor,Tanjong Piai,Dato' Seri,Ong Ka Ting,,,,,,,,BN - MCA
11,P062,Perak,Sungai Siput,Dato' Seri,S. Samy Vellu,,,,,,,,BN - MIC
11,P068,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,,,,,,,BN - Gerakan
11,P179,Sabah,Ranau,Tan Sri Datuk Seri Panglima,Bernard Giluk Dompok,,,,,,,,BN - UPKO
11,P067,Perak,Kuala Kangsar,Dato' Seri,Rafidah Binti Aziz,,female,bumiputera,,,,,BN - UMNO
11,P156,Johor,Kota Tinggi,Datuk Seri Panglima,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,,,,,BN - UMNO
11,P143,Johor,Pagoh,Tan Sri Dato' Haji,Muhyiddin Bin Haji Mohd. Yassin,,male,bumiputera,,,,,BN - UMNO
11,P135,Melaka,Alor Gajah,Datuk Seri Dr,Fong Chan Onn,,,,,,,,BN - MCA
11,P061,Perak,Padang Rengas,Dato' Seri Haji,Mohamed. Nazri Bin Tan Sri Abdul Aziz,,male,bumiputera,,,,,BN - UMNO
11,P001,Perlis,Padang Besar,Dato' Seri Haji,Azmi Bin Khalid,,male,bumiputera,,,,,BN - UMNO
11,P153,Johor,Sembrong,Dato' Sri,Hishamuddin Bin Tun Hussein,,male,bumiputera,,,,,BN - UMNO
11,P126,Negeri Sembilan,Jelebu,Datuk Seri Utama Dr.,Rais Bin Yatim,,male,bumiputera,,,,,BN - UMNO
11,P121,Wilayah Persekutuan Kuala Lumpur,Lembah Pantai,Dato' Sri,Shahrizat Binti Abdul Jalil,,female,bumiputera,,,,,BN - UMNO
11,P091,Pahang,Rompin,Dato' Sri Dr. Haji,Jamaluddin Bin Dato' Mohd. Jarjis,,male,bumiputera,,,,,BN - UMNO
11,P097,Selangor,Selayang,Dato' Sri,Chan Kong Choy,,,,,,,,BN - MCA
11,,,,Senator Tan Sri,Nor Mohamed Bin Yakcop (Dilantik),,male,bumiputera,,,,,
11,P217,Sarawak,Miri,Datuk,Peter Chin Fah Kui,,,,,,,,BN - SUPP
11,P189,Sabah,Semporna,Datuk,Mohd. Shafie Bin Haji Apdal,,male,bumiputera,,,,,BN - UMNO
11,P108,Selangor,Shah Alam,Dato' Seri,Abdul Aziz Bin Shamsudin,,male,bumiputera,,,,,BN - UMNO
11,P159,Johor,Pasir Gudang,Dato' Seri,Mohamed Khaled Bin Haji Nordin,,male,bumiputera,,,,,BN - UMNO
11,P030,Kelantan,Jeli,Dato',Mustapa Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
11,P002,Perlis,Kangar,Dato' Seri,Mohd. Radzi Bin Sheikh Ahmad,,male,bumiputera,,,,,BN - UMNO
11,P168,Sabah,Kota Marudu,Datuk Dr.,Maximus Johnity Ongkili,,,,,,,,BN - PBS
11,P142,Johor,Labis,Datuk Dr.,Chua Soi Lek,,,,,,,,BN - MCA
11,P157,Johor,Pengerang,Datuk,Azalina Binti Dato' Othman Said,,female,bumiputera,,,,,BN - UMNO
11,P033,Terengganu,Besut,Datuk Dr.,Abdullah Bin Md. Zain,,male,bumiputera,,,,,BN - UMNO
11,P014,Kedah,Merbok,Datuk,Zainudin Bin Maidin,,male,bumiputera,,,,,BN - UMNO
11,P118,Wilayah Persekutuan Kuala Lumpur,Setiawangsa,Dato' Haji,Zulhasnan Bin Rafique,,male,bumiputera,,,,,BN - UMNO
11,P125,Wilayah Persekutuan Putrajaya,Putrajaya,Datuk Seri Tengku,Adnan Bin Tengku Mansor,,male,bumiputera,,,,,BN - UMNO
11,,,,Senator Dato Sri,Mohd. Effendi Bin Norwawi (Dilantik),,male,bumiputera,,,,,
11,P018,Kedah,Kulim Bandar Baharu,Dato' Seri,Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,,,,,BN - UMNO
11,P127,Negeri Sembilan,Jempol,Tan Sri,Mohd. Isa Bin Abdul Samad,,male,bumiputera,,,,,BN - UMNO
11,,,Kuala Langat (Sehingga 14 Februari 2006),Dato' Sri Dr. Haji,Shafie Bin Haji Mohd. Salleh,,male,bumiputera,,,,,
11,P200,Sarawak,Batang Sadong,Dato' Sri Haji,Adenan Bin Satem,,male,bumiputera,,,,,BN - PBB
11,P212,Sarawak,Mukah,Datuk Dr.,Leo Michael Toyad,,,,,,,,BN - PBB
11,P163,Johor,Kulai,Datuk,Lim Si Cheng,,,,,,,,BN - MCA
11,P178,Sabah,Sipitang,Datuk Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,,,,,BN - UMNO
11,P060,Perak,Taiping,Datuk,M. Kayveas,,,,,,,,BN - PPP
11,P204,Sarawak,Betong,Datuk,Douglas Uggah Embas,,,,,,,,BN - PBB
11,P124,Wilayah Persekutuan Kuala Lumpur,Bandar Tun Razak,Datuk,Tan Chai Ho,,,,,,,,BN - MCA
11,P094,Selangor,Hulu Selangor,Dato',G. Palanivel,,,,,,,,BN - MIC
11,P100,Selangor,Pandan,Datuk Ir.,Ong Tee Keat,,,,,,,,BN - MCA
11,P042,Pulau Pinang,Tasek Gelugor,Dato' Seri Haji,Mohd. Shariff Bin Omar,,male,bumiputera,,,,,BN - UMNO
11,P058,Perak,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,,,,,BN - UMNO
11,P081,Pahang,Jerantut,Dato' Seri Tengku,Azlan Ibni Almarhum Sultan Abu Bakar,,,,,,,,BN - UMNO
11,P176,Sabah,Kimanis,Datuk,Anifah Bin Aman @ Haniff Amman,,male,bumiputera,,,,,BN - UMNO
11,P192,Sarawak,Mas Gading,Datuk Dr.,Tekhee @ Tiki Ak Lafe,,,,,,,,BN - SPDP
11,P080,Pahang,Raub,Dato' Dr.,Ng Yen Yen,,,,,,,,BN - MCA
11,P154,Johor,Mersing,Datuk Haji Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,,,,,BN - UMNO
11,P128,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,,,,,,,BN - MCA
11,P105,Selangor,P.J. Selatan,Dato',Donald Lim Siang Chai,,,,,,,,BN - MCA
11,P083,Pahang,Kuantan,Dato',Fu Ah Kiow,,,,,,,,BN - MCA
11,P095,Selangor,Tanjung Karang,Dato' Haji,Noh Bin Haji Omar,,male,bumiputera,,,,,BN - UMNO
11,P055,Perak,Lenggong,Dato',Khansiyah @ Khamsiyah Binti Yeop,,,bumiputera,,,,,BN - UMNO
11,P048,Pulau Pinang,Bukit Bendera,Datuk Seri,Chia Kwang Chye,,,,,,,,BN - Gerakan
11,P132,Negeri Sembilan,Telok Kemang,Dato',S. Sothinathan,,,,,,,,BN - MIC
11,P072,Perak,Tapah,Dato',Veerasingam A/L Suppiah,,male,indian,,,,,BN - MIC
11,P052,Pulau Pinang,Bayan Baru,Dato',Wong Kam Hoong,,,,,,,,BN - MCA
11,P063,Perak,Tambun,Dato' Haji,Ahmad Husni Bin Mohamad Hanadzlah,,male,bumiputera,,,,,BN - UMNO
11,P075,Perak,Bagan Datok,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,,,,,BN - UMNO
11,P211,Sarawak,Sibu,Datuk,Robert Lau Hoi Chew,,,,,,,,BN - SUPP
11,P208,Sarawak,Julau,Dato',Joseph Salang Ak. Gandum,,,,,,,,BN - PRS
11,P074,Perak,Lumut,Dato',Kong Cho Ha.,,,,,,,,BN - MCA
11,P076,Perak,Teluk Intan,Dato',Mah Siew Keong.,,,,,,,,BN - Gerakan
11,P113,Selangor,Sepang,Dato' Ir.,Mohd. Zin Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
11,P133,Negeri Sembilan,Tampin,Dato',Shaziman Bin Abu Mansor,,male,bumiputera,,,,,BN - UMNO
11,P177,Sabah,Beaufort,Dato' Hajah,Azizah Binti Datuk Seri Panglima Hj. Mohd. Dun,,female,bumiputera,,,,,BN - UMNO
11,P037,Terengganu,Marang,Datuk,Abdul Rahman Bin Bakar,,male,bumiputera,,,,,BN - UMNO
11,P025,Kelantan,Bachok,Dato' Dr.,Awang Adek Bin Hussin,,male,bumiputera,,,,,BN - UMNO
11,P213,Sarawak,Selangau,Tuan,Joseph Entulu Belaun,,male,,,,,,BN - PRS
11,P006,Kedah,Kubang Pasu,Dato',Mohd. Johari Bin Baharom,,male,bumiputera,,,,,BN - UMNO
11,P134,Melaka,Masjid Tanah,Datuk Wira,Abu Seman Bin Haji Yusop,,male,bumiputera,,,,,BN - UMNO
11,P047,Pulau Pinang,Nibong Tebal,Dato' Haji,Zainal Abidin Bin Haji Osman,,male,bumiputera,,,,,BN - UMNO
11,P115,Wilayah Persekutuan Kuala Lumpur,Batu,Tuan,Ng Lip Yong,,male,,,,,,BN - Gerakan
11,P089,Pahang,Bentong,Dato',Liow Tiong Lai,,,,,,,,BN - MCA
11,P016,Kedah,Baling,Dato' Dr.,Mashitah Binti Ibrahim,,female,bumiputera,,,,,BN - UMNO
11,P053,Pulau Pinang,Balik Pulau,Dato' Seri Dr.,Hilmi Bin Yahaya,,male,bumiputera,,,,,BN - UMNO
11,P140,Johor,Segamat,Dr.,S. Subramaniam,,,,,,,,BN - MIC
11,P196,Sarawak,Stampin,Dato',Yong Khoon Seng,,,,,,,,BN - SUPP
11,P110,Selangor,Klang,Datin Paduka Dr.,Tan Yee Kew,,female,,,,,,BN - MCA
11,P040,Terengganu,Kemaman,Tuan,Ahmad Shabery Bin Cheek.,,male,bumiputera,,,,,BN - UMNO
11,P201,Sarawak,Batang Lupar,Datuk Hajah,Rohani Binti Haji Abd. Karim,,female,bumiputera,,,,,BN - PBB
11,P029,Kelantan,Machang,Dato' Paduka,Sazmi Bin Miah,,male,bumiputera,,,,,BN - UMNO
11,P109,Selangor,Kapar,Puan,Komala Devi A/P Perumal,,female,indian,,,,,BN - MIC
11,P106,Selangor,Petaling Jaya Utara,Datin Paduka,Chew Mei Fun.,,female,,,,,,BN - MCA
11,P137,Melaka,Bukit Katil,Datuk Dr.,Mohd. Ruddin Bin Ab. Ghani,,male,bumiputera,,,,,BN - UMNO
11,P152,Johor,Kluang,Tuan,Hoo Seong Chang,,male,,,,,,BN - MCA
