vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
13.0,P145,Johor,Bakri,YB Tuan,Er Teck Hwa,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P145.jpg
13.0,P009,Kedah,Alor Setar,YB Tuan,Gooi Hsiao-Leung,,male,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P009.jpg
13.0,P062,Perak,Sungai Siput,YB Dr.,Michael Jeyakumar Devaraj,,,,PSM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P062.jpg
13.0,P087,Pahang,Kuala Krau,YB Dato' Sri Haji,Ismail bin Mohamed Said,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P087.jpg
13.0,P183,Sabah,Beluran,YB Datuk Seri Dr.,Ronald Kiandee,,,,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P183.jpg
13.0,P080,Pahang,Raub,YB Dato',Mohd Ariff Sabri Bin Abdul Aziz,,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P080.jpg
13.0,P174,Sabah,Penampang,YB,Ignatius Dorell Leiking,,,,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P174.jpg
13.0,P117,WP Kuala Lumpur,Segambut,YB Tuan,Lim Lip Eng,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P117.jpg
13.0,P023,Kelantan,Rantau Panjang,YB Puan Hajah,Siti Zailah binti Mohd Yusoff,,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P023.jpg
13.0,P163,Johor,Kulai,YB Puan,Teo Nie Ching,,female,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P163.jpg
13.0,P137,Melaka,Bukit Katil,YB Tuan,Shamsul Iskandar @ Yusre Bin Mohd Akin,,,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P137.jpg
13.0,P105,Selangor,Petaling Jaya Selatan,YB Tuan,Hee Loy Sian,,male,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P105.jpg
13.0,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,,,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P071.jpg
13.0,P052,Pulau Pinang,Bayan Baru,YB Tuan,Sim Tze Tzin,,male,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P052.jpg
13.0,P028,Kelantan,Pasir Puteh,YB Dato' Dr.,Nik Mazian Bin Nik Mohamad,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P028.jpg
13.0,P022,Kelantan,Pasir Mas,YB Tuan,Nik Mohamad Abduh Bin Nik Abdul Aziz,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P022.jpg
13.0,P112,Selangor,Kuala Langat,YB Dato',Abdullah Sani bin Abdul Hamid,,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P112.jpg
13.0,P116,WP Kuala Lumpur,Wangsa Maju,YB Dato' Dr.,Tan Kee Kwong,,,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P116.jpg
13.0,P138,Melaka,Kota Melaka,YB,Sim Tong Him,,,,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P138.jpg
13.0,P121,WP Kuala Lumpur,Lembah Pantai,YB Puan,Nurul Izzah binti Anwar,,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P121.jpg
13.0,P211,Sarawak,Lanang,YB Puan,Alice Lau Kiong Yieng,,female,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P211.jpg
13.0,P122,WP Kuala Lumpur,Seputeh,YB Puan,Teresa Kok Suh Sim,,female,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/TeresaKok.JPG
13.0,P065,Perak,Ipoh Barat,YB Tuan,M. Kulasegaran,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P065.jpg
13.0,P114,WP Kuala Lumpur,Kepong,YB Dr.,Tan Seng Giaw,,,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P114.jpg
13.0,P120,WP Kuala Lumpur,Bukit Bintang,YB Tuan,Fong Kui Lun,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P120.jpg
13.0,P019,Kelantan,Tumpat,YB Dato',Kamarudin Jaffar,,,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P019.jpg
13.0,P021,Kelantan,Kota Bharu,YB Dato',Takiyuddin Bin Hassan,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P021.jpg
13.0,P106,Selangor,Petaling Jaya Utara,YB Tuan,Tony Pua Kiam Wee,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P106.jpg
13.0,P124,WP Kuala Lumpur,Bandar Tun Razak,YB Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P124.jpg
13.0,P097,Selangor,Selayang,YB Tuan,William Leong Jee Keen,,male,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P097.jpg
13.0,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,,,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P068.jpg
13.0,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P060.jpg
13.0,P172,Sabah,Kota Kinabalu,YB Tuan,Wong Sze Phin @ Jimmy,,,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P172.jpg
13.0,P066,Perak,Batu Gajah,YB Tuan,Sivakumar Varatharaju Naidu,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P066.jpg
13.0,P059,Perak,Bukit Gantang,YB Tuan,Idris Bin Haji Ahmad,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P059.jpg
13.0,P101,Selangor,Hulu Langat,YB Dr.,Che Rosli Bin Che Mat,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P101.jpg
13.0,P035,Terengganu,Kuala Nerus,YB Dato` Dr.,Mohd Khairuddin Bin Aman Razali,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P035.jpg
13.0,P039,Terengganu,Dungun,YB Tuan Haji,Wan Hassan Bin Mohd Ramli,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P039.jpg
13.0,P110,Selangor,Klang,YB Tuan,Charles Anthony Santiago,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P110.jpg
13.0,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz Haji Omar,,male,,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P008.jpg
13.0,P064,Perak,Ipoh Timur,YB Tuan,Su Keong Siong,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P064.jpg
13.0,P123,WP Kuala Lumpur,Cheras,YB Tuan,Tan Kok Wai,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P123.jpg
13.0,P098,Selangor,Gombak,YB Dato' Seri,Mohamed Azmin bin Ali,,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P098.jpg
13.0,P088,Pahang,Temerloh,YB Tuan Haji,Nasrudin Bin Hassan,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P088.jpg
13.0,P031,Kelantan,Kuala Krai,YB Dr.,Mohd. Hatta Md. Ramli,,,,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P031.jpg
13.0,P115,WP Kuala Lumpur,Batu,YB Tuan,Chua Tian Chang @ Tian Chua,,,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P115.jpg
13.0,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P083.jpg
13.0,P107,Selangor,Subang,YB Tuan,Sivarasa A/L K. Rasiah,,male,india,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P107.jpg
13.0,P099,Selangor,Ampang,YB Puan,Zuraida binti Kamaruddin,,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P099.jpg
13.0,P057,Perak,Parit Buntar,YB Dato' Dr.,Mujahid bin Yusof Rawa,,male,bumiputera,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P057.jpg
13.0,P113,Selangor,Sepang,YB Tuan,Mohamed Hanipa Maidin,,male,,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P113.jpg
13.0,P103,Selangor,Puchong,YB Tuan,Gobind Singh Deo,,male,india,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P103.jpg
13.0,P152,Johor,Kluang,YB Tuan,Liew Chin Tong,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P152.jpg
13.0,P100,Selangor,Pandan,YB Tuan,Mohd Rafizi Ramli,,male,,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P100.jpg
13.0,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P015.jpg
13.0,P046,Pulau Pinang,Batu Kawan,YB Puan,Kasthuriraani a/p Patto,,female,india,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P046.jpg
13.0,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Zairil Khir Johari,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P048.jpg
13.0,P037,Terengganu,Marang,YB Dato' Seri Haji,Abdul Hadi Awang,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P037.jpg
13.0,P132,Negeri Sembilan,Telok Kemang,YB Dato',Kamarul Baharin bin Abbas,,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P132.jpg
13.0,P082,Pahang,Indera Mahkota,YB Dato',Fauzi Abdul Rahman,,,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P082.jpg
13.0,P162,Johor,Gelang Patah,YB Tuan,Lim Kit Siang,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P162.jpg
13.0,P043,Pulau Pinang,Bagan,YB Tuan,Lim Guan Eng,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P043.jpg
13.0,P017,Kedah,Padang Serai,YB Tuan,N. Surendran A/L Nagarajan,,male,india,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P017.jpg
13.0,P047,Pulau Pinang,Nibong Tebal,YB Dato',Mansor Bin Othman,,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P047.jpg
13.0,P195,Sarawak,Bandar Kuching,YB Tuan,Chong Chieng Jen,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P195.jpg
13.0,P128,Negeri Sembilan,Seremban,YB Tuan,Loke Siew Fook,,male,,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P128.jpg
13.0,,,,Tan Sri Datuk Seri Panglima Pandikar Amin Haji,Mulia,,male,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ydp.jpg
13.0,,,,Datuk,Roosme Hamzah,,,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/stu-dr.jpg
13.0,P111,Selangor,Kota Raja,YB Dr. Hajah,Siti Mariah binti Mahmud,,female,bumiputera,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg
13.0,P051,Pulau Pinang,Bukit Gelugor,YB Tuan,Ramkarpal Singh a/l Karpal Singh,,male,india,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Ramkarpal_Singh.jpg
13.0,P076,Perak,Telok Intan,YB Datuk Seri,Mah Siew Keong,,,,BN - GERAKAN,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/teluk intan.jpg
13.0,P044,Pulau Pinang,Permatang Pauh,YB Dato` Seri Dr.,Wan Azizah binti Wan Ismail,,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wan_azizah.jpg
13.0,P091,Pahang,Rompin,YB Dato` Sri,Hasan bin Arifin,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/rompin.jpg
13.0,P067,Perak,Kuala Kangsar,YB Datin,Mastura Binti Tan Sri Dato' Mohd Yazid,,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATIN MASTURA.JPG
13.0,P093,Selangor,Sungai Besar,YB Tuan,Budiman Bin Mohd Zohdi,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/YB Budiman bin Mohd Zohdi.jpg
14.0,-,-,-,DR.,NIZAM MYDIN BIN BACHA MYDIN,,male,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2019/Nizam_Bacha.jpg
14.0,P001,Perlis,PADANG BESAR,YB DATUK,ZAHIDI BIN ZAINUL ABIDIN,,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.001-Padang Besar.png
14.0,P002,Perlis,KANGAR,YB TUAN,NOOR AMIN BIN AHMAD,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.002-Kangar.png
14.0,P003,Perlis,ARAU,YB DATO' SERI DR.,SHAHIDAN BIN KASSIM,,male,bumiputera,BN - UMNO,Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.003-Arau.png
14.0,P004,Kedah,LANGKAWI,YB TUN DR.,MAHATHIR BIN MOHAMAD,,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.004-Langkawi.png
14.0,P005,Kedah,JERLUN,YB DATO' SERI UTAMA HAJI MUKHRIZ TUN DR.,MAHATHIR,,male,,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.005-Jerlun.png
14.0,P006,Kedah,KUBANG PASU,YB DATO' WIRA HAJI,AMIRUDDIN BIN HAJI HAMZAH,,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.006-Kubang Pasu.png
14.0,P007,Kedah,PADANG TERAP,YB DATO' SERI,MAHDZIR BIN KHALID,,male,bumiputera,BN - UMNO,Menteri Pembangunan Luar Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.007-Padang Terap.png
14.0,P008,Kedah,POKOK SENA,YB DATO',MAHFUZ BIN HAJI OMAR,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.008-Pokok Sena.png
14.0,P009,Kedah,ALOR SETAR,YB TUAN,CHAN MING KAI,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.009-Alor Setar.png
14.0,P010,Kedah,KUALA KEDAH,YB DR.,AZMAN BIN ISMAIL,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.010-Kuala Kedah.png
14.0,P011,Kedah,PENDANG,YB DATUK HAJI,AWANG BIN HASHIM,,male,bumiputera,PAS,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.011-Pendang.png
14.0,P012,Kedah,JERAI,YB TUAN,SABRI BIN AZIT,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.012-Jerai.png
14.0,P013,Kedah,SIK,YB TUAN,AHMAD TARMIZI BIN SULAIMAN,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.013-Sik.png
14.0,P014,Kedah,MERBOK,YB PUAN,NOR AZRINA BINTI SURIP,,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.014-Merbok.png
14.0,P015,Kedah,SUNGAI PETANI,YB DATO',JOHARI BIN ABDUL,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.015-Sungai Petani.png
14.0,P016,Kedah,BALING,YB DATUK SERI PANGLIMA,ABDUL AZEEZ BIN ABDUL RAHIM,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.016-Baling.png
14.0,P017,Kedah,PADANG SERAI,YB TUAN,KARUPAIYA A/L MUTUSAMI,,male,india,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.017-Padang Serai.png
14.0,P018,Kedah,KULIM-BANDAR BAHARU,YB DATUK SERI,SAIFUDDIN NASUTION BIN ISMAIL,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.018-Kulim Bandar Baru.png
14.0,P019,Kelantan,TUMPAT,YB DATO' HAJI,CHE ABDULLAH BIN MAT NAWI,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.019-TUMPAT.png
14.0,P020,Kelantan,PENGKALAN CHEPA,YB DATUK HAJI,AHMAD MARZUK BIN SHAARY,,male,bumiputera,PAS,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.020-PENGKALAN CHEPA.png
14.0,P021,Kelantan,KOTA BHARU,YB DATUK SERI,TAKIYUDDIN BIN HASSAN,,male,bumiputera,PAS,Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.021-KOTA BHARU.png
14.0,P022,Kelantan,PASIR MAS,YB TUAN,AHMAD FADHLI BIN SHAARI,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.022-PASIR MAS.png
14.0,P023,Kelantan,RANTAU PANJANG,YB DATO' HAJAH,SITI ZAILAH BINTI MOHD YUSOFF,,female,bumiputera,PAS,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.023-RANTAU PANJANG.png
14.0,P024,Kelantan,KUBANG KERIAN,YB DATO' SRI TUAN,IBHARIM BIN TUAN MAN,,male,bumiputera,PAS,Menteri Alam Sekitar Dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.024-KUBANG KERIAN.png
14.0,P025,Kelantan,BACHOK,YB TUAN,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.025-BACHOK.png
14.0,P026,Kelantan,KETEREH,YB TAN SRI DATUK SERI PANGLIMA HAJI,ANNUAR BIN HAJI MUSA,,male,bumiputera,BN - UMNO,Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.026-KETEREH.png
14.0,P027,Kelantan,TANAH MERAH,YB DATO' SRI,IKMAL HISHAM BIN ABDUL AZIZ,,male,bumiputera,BERSATU,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.027-TANAH MERAH.png
14.0,P028,Kelantan,PASIR PUTEH,YB DATUK DR.,NIK MUHAMMAD ZAWAWI BIN HAJI SALLEH,,male,bumiputera,PAS,Timbalan Menteri Pertanian dan Industri Makanan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.028-PASIR PUTEH.png
14.0,P029,Kelantan,MACHANG,YB DATUK,AHMAD JAZLAN BIN YAAKUB,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.029-MACHANG.png
14.0,P030,Kelantan,JELI,YB DATO' SRI,MUSTAPA BIN MOHAMED,,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.030-JELI.png
14.0,P031,Kelantan,KUALA KRAI,YB TUAN,ABDUL LATIFF BIN ABDUL RAHMAN,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.031-KUALA KRAI.png
14.0,P032,Kelantan,GUA MUSANG,YB TENGKU,RAZALEIGH HAMZAH,,,,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.032-GUA MUSANG.png
14.0,P033,Terengganu,BESUT,YB TAN SRI HAJI,IDRIS BIN JUSOH,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.033-BESUT.png
14.0,P034,Terengganu,SETIU,YB TUAN,SHAHARIZUKIRNAIN BIN ABD KADIR,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.034-SETIU.png
14.0,P035,Terengganu,KUALA NERUS,YB DATO' DR.,MOHD KHAIRUDDIN BIN AMAN RAZALI,,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.035-KUALA NERUS.png
14.0,P036,Terengganu,KUALA TERENGGANU,YB DATUK HAJI,AHMAD AMZAD BIN MOHAMED @ HASHIM,,male,bumiputera,PAS,"Timbalan Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.036-KUALA TERENGGANU.png
14.0,P037,Terengganu,MARANG,YB TAN SRI HAJI,ABDUL HADI BIN HAJI AWANG,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.037-MARANG.png
14.0,P038,Terengganu,HULU TERENGGANU,YB DATO',ROSOL BIN WAHID,,male,bumiputera,BERSATU,Timbalan Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.038-HULU TERENGGANU.png
14.0,P039,Terengganu,DUNGUN,YB TUAN HAJI,WAN HASSAN BIN MOHD RAMLI,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.039-DUNGUN.png
14.0,P040,Terengganu,KEMAMAN,YB TUAN,CHE ALIAS BIN HAMID,,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.040-KEMAMAN.png
14.0,P041,Pulau Pinang,KEPALA BATAS,YB DATO' SRI,REEZAL MERICAN BIN NAINA MERICAN,,male,bumiputera,BN - UMNO,Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.041-KEPALA BATAS.png
14.0,P042,Pulau Pinang,TASEK GELUGOR,YB DATUK HAJI,SHABUDIN BIN YAHAYA,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.042-TASEK GELUGOR.png
14.0,P043,Pulau Pinang,BAGAN,YB TUAN,LIM GUAN ENG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.043-BAGAN.png
14.0,P044,Pulau Pinang,PERMATANG PAUH,YB PUAN,NURUL IZZAH BINTI ANWAR,,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.044-PERMATANG PAUH.png
14.0,P045,Pulau Pinang,BUKIT MERTAJAM,YB TUAN,SIM CHEE KEONG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.045-BUKIT MERTAJAM.png
14.0,P046,Pulau Pinang,BATU KAWAN,YB PUAN,KASTHURIRAANI A/P PATTO,,female,india,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.046-BATU KAWAN.png
14.0,P047,Pulau Pinang,NIBONG TEBAL,YB DATO',MANSOR BIN OTHMAN,,male,bumiputera,BERSATU,Timbalan Menteri Alam Sekitar dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.047-NIBONG TEBAL.png
14.0,P048,Pulau Pinang,BUKIT BENDERA,YB TUAN,WONG HON WAI,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.048-BUKIT BENDERA.png
14.0,P049,Pulau Pinang,TANJONG,YB TUAN,CHOW KON YEOW,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.049-TANJONG.png
14.0,P050,Pulau Pinang,JELUTONG,YB TUAN,SANISVARA NETHAJI RAYER A/L RAJAJI,,male,india,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.050-JELUTONG.png
14.0,P051,Pulau Pinang,BUKIT GELUGOR,YB TUAN,RAMKARPAL SINGH A/L KARPAL SINGH,,male,india,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.051-BUKIT GELUGOR.png
14.0,P052,Pulau Pinang,BAYAN BARU,YB TUAN,SIM TZE TZIN,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.052-BAYAN BARU.png
14.0,P053,Pulau Pinang,BALIK PULAU,YB DATO',MUHAMMAD BAKHTIAR BIN WAN CHIK,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.053-BALIK PULAU.png
14.0,P055,Perak,LENGGONG,YB DATUK SERI DR.,SHAMSUL ANUAR BIN HAJI NASARAH,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.055-LENGGONG.png
14.0,P056,Perak,LARUT,YB DATUK SERI,HAMZAH BIN ZAINUDIN,,male,bumiputera,BERSATU,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.056-LARUT.png
14.0,P057,Perak,PARIT BUNTAR,YB DATUK SERI DR,MUJAHID YUSOF RAWA,,,,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.057-PARIT BUNTAR.png
14.0,P058,Perak,BAGAN SERAI,YB DATO' DR HAJI,NOOR AZMI BIN GHAZALI,,male,bumiputera,BERSATU,Timbalan Menteri Kesihatan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.058-BAGAN SERAI.png
14.0,P059,Perak,BUKIT GANTANG,YB DATO',SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.059-BUKIT GANTANG.png
14.0,P060,Perak,TAIPING,YB TUAN,TEH KOK LIM,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.060-TAIPING.png
14.0,P061,Perak,PADANG RENGAS,YB DATO' SERI,MOHAMED NAZRI BIN ABDUL AZIZ,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.061-PADANG RENGAS.png
14.0,P062,Perak,SUNGAI SIPUT,YB TUAN,KESAVAN A/L SUBRAMANIAM,,male,india,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.062-SUNGAI SIPUT.png
14.0,P063,Perak,TAMBUN,YB DATO' SERI,AHMAD FAIZAL BIN AZUMU,,male,bumiputera,BERSATU,Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.063-TAMBUN.png
