vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
12.0,P001,Perlis,Padang Besar,YB Dato' Seri Haji,Azmi bin Khalid,1941.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P001-PDGBESAR1.jpg,AZMI BIN KHALID
12.0,P002,Perlis,Kangar,YB Dato' Seri,Mohd Radzi bin Sheikh Ahmad,1942.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohd.radzi[1].jpg,MOHD RADZI SHEIKH AHMAD
12.0,P003,Perlis,Arau,YB Dato',Ismail Bin Kasim,1960.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P003-ARAU.jpg,ISMAIL BIN KASIM (CHU)
12.0,P004,Kedah,Langkawi,YB Dato' Paduka,Abu Bakar bin Taib,1943.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P004-LANGKAWI.jpg,ABU BAKAR TAIB
12.0,P009,Kedah,Alor Setar,YB Datuk Seri,Chor Chee Heung,1955.0,male,chinese,BN - MCA,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ALORSETAR.JPG,CHOR CHEE HEUNG
12.0,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,1956.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P015-SGPETANI.jpg,JOHARI ABDUL
12.0,P017,Kedah,Padang Serai,YB Tuan,Gobalakrishnan a/l Nagapan,1961.0,male,indian,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P017-PDGSERAI.jpg,GOBALAKRISHNAN A/L NAGAPAN
12.0,P018,Kedah,Kulim-Bandar Baharu,YB Dato',Zulkifli bin Noordin,1962.0,male,bumiputera,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P018-KULIM.jpg,ZULKIFLI BIN NOORDIN
12.0,P005,Kedah,Jerlun,YB Dato',Mukhriz bin Tun Mahathir,1965.0,male,bumiputera,BN - UMNO,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P005-JERLUN.jpg,MUKHRIZ MAHATHIR
12.0,P006,Kedah,Kubang Pasu,YB Dato' Wira,Mohd Johari bin Baharum,1955.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P006-KUBANGPASU1.jpg,MOHD JOHARI BIN BAHARUM
12.0,P007,Kedah,Padang Terap,YB Tuan,Mohd Nasir bin Zakaria,1976.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P007-PDGTERAP.jpg,NASIR BIN ZAKARIA
12.0,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz bin Haji Omar,1958.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P008-POKOKSENA.jpg,MAHFUZ OMAR
12.0,P010,Kedah,Kuala Kedah,YB Tuan Haji,Ahmad bin Kasim,1964.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P010-KUALAKEDAH.jpg,AHMAD BIN KASIM
12.0,P012,Kedah,Jerai,YB Tuan,Mohd Firdaus bin Jaafar,1974.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P012-JERAI.jpg,MOHD FIRDAUS BIN JAAFAR
12.0,P013,Kedah,Sik,YB Tuan,Che Uda bin Che Nik,1949.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P013-SIK.jpg,CHE UDA BIN CHE NIK
12.0,P016,Kedah,Baling,YB Dato' Haji,Taib Azamudden bin Md Taib,1951.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P016-BALING.jpg,TAIB AZAMUDDEN
12.0,P032,Kelantan,Gua Musang,YBM Tan Sri,Tengku Razaleigh bin Tengku Hamzah,1938.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/TENGKURAZALIGH.JPG,TENGKU RAZALEIGH HAMZAH
12.0,P021,Kelantan,Kota Bharu,YB Dato' Haji,Wan Abd. Rahim bin Wan Abdullah,1952.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P021-KOTABHARU.jpg,WAN RAHIM
12.0,P025,Kelantan,Bachok,YB Tuan Haji,Nasharudin bin Mat Isa,1963.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P025-BACHOK.jpg,NASHARUDIN
12.0,P026,Kelantan,Ketereh,YB Tuan Haji,Ab Aziz bin Ab Kadir,1963.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P026-KETEREH.jpg,ABDUL AZIZ
12.0,P027,Kelantan,Tanah Merah,YB Tuan,Amran bin Ab Ghani,1974.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P027-TNHMERAH.jpg,AMRAN BIN HJ ABDUL GHANI
12.0,P029,Kelantan,Machang,YB Dato',Saifuddin Nasution bin Ismail,1964.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P029-MACHANG.jpg,SAIFUDDIN NASUTION ISMAIL
12.0,P030,Kelantan,Jeli,YB Dato' Sri,Mustapa bin Mohamed,1951.0,male,bumiputera,BN - UMNO,Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JELI.JPG,MUSTAPA BIN MOHAMED
12.0,P031,Kelantan,Kuala Krai,YB Dr.,Mohd Hatta bin Md Ramli,1957.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P031-K.KRAI.jpg,HATTA RAMLI
12.0,P041,Pulau Pinang,Kepala Batas,YB Tun Haji,Abdullah bin Haji Ahmad Badawi,1940.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P041-KEPALABATAS.jpg,ABDULLAH BIN AHMAD BADAWI
12.0,P042,Pulau Pinang,Tasek Gelugor,YB Tan Sri,Nor Mohamed Yakcop,1948.0,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/nor mohamed yakcop.jpg,NOR MOHAMED YAKCOP
12.0,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Liew Chin Tong,1978.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P048-BKTBENDERA.jpg,LIEW CHIN TONG
12.0,P050,Pulau Pinang,Jelutong,YB Tuan,Ooi Chuan Aun,1956.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P050-JELUTONG.jpg,OOI CHUAN AUN
12.0,P033,Terengganu,Besut,YB Dato' Seri Dr.,Abdullah bin Md Zin,1947.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P033-BESUT.jpg,ABDULLAH BIN MD ZIN
12.0,P034,Terengganu,Setiu,YB Dato',Mohd Jidin bin Shafee,1956.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P034-SETIU.jpg,MOHD JIDIN BIN SHAFEE
12.0,P035,Terengganu,Kuala Nerus,YB Dato',Mohd Nasir bin Ibrahim Fikri,1957.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P035-KNERUS.jpg,MOHD NASIR B. TAN IBRAHIM FIKRI
12.0,P036,Terengganu,Kuala Terengganu,YB Tuan Haji,Mohd Abdul Wahid bin Haji Endut,1950.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P036-KTGANU2.jpg,RAZALI BIN ISMAIL
12.0,P037,Terengganu,Marang,YB Dato' Seri Haji,Abd. Hadi bin Awang,1948.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P037-MARANG.jpg,ABDUL HADI BIN AWANG
12.0,P038,Terengganu,Hulu Terengganu,YB Tuan Haji,Mohd Nor bin Othman,1953.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P038-HLTGANU.jpg,MOHD NOR BIN OTHMAN
12.0,P039,Terengganu,Dungun,YB Datuk,Matulidi bin Jusoh,1958.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P039-DUNGUN.jpg,MATULIDI BIN JUSOH
12.0,P040,Terengganu,Kemaman,YB Dato' Sri,Ahmad Shabery bin Cheek,1959.0,male,bumiputera,BN - UMNO,Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P040-KEMAMAN2.jpg,AHMAD SHABERY CHEEK
12.0,P055,Perak,Lenggong,YB Dato',Shamsul Anuar bin Nasarah,1968.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P055-LENGGONG.jpg,SHAMSUL ANUAR NASARAH
12.0,P056,Perak,Larut,YB Datuk,Hamzah Zainudin,1957.0,male,bumiputera,BN - UMNO,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P056-LARUT.jpg,HAMZAH ZAINUDIN
12.0,P047,Pulau Pinang,Nibong Tebal,YB Tuan,Tan Tee Beng,1972.0,male,chinese,KITA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P047-NIBGTEBAL.jpg,TAN TEE BENG
12.0,P061,Perak,Padang Rengas,YB Dato' Seri,Mohamed Nazri bin Tan Sri Abdul Aziz,1955.0,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P061-PDGRENGAS1.jpg,MOHAMED NAZRI BIN TAN ABDUL AZIZ
12.0,P062,Perak,Sungai Siput,YB Dr.,Micheal Jeyakumar Devaraj,1956.0,male,indian,PSM,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P062-SGSIPUT.jpg,MICHAEL JEYAKUMAR DEVARAJ
12.0,P063,Perak,Tambun,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953.0,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P063-TAMBUN1.jpg,AHMAD HUSNI HANADZLAH
12.0,P067,Perak,Kuala Kangsar,YB Tan Sri,Rafidah binti Abd. Aziz,1944.0,female,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/rafidah.aziz[1].jpg,RAFIDAH AZIZ
12.0,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,1962.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P068-BERUAS.jpg,NGEH KOO HAM
12.0,P070,Perak,Kampar,YB Dato',Lee Chee Leong,1958.0,male,chinese,BN - MCA,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P070-KAMPAR.jpg,LEE CHEE LEONG
12.0,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,1960.0,male,chinese,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P071-GOPENG.jpg,LEE BOON CHYE
12.0,P072,Perak,Tapah,YB Datuk,M. Saravanan,1968.0,male,indian,BN - MIC,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P072-TAPAH.jpg,M. SARAVANAN
12.0,P074,Perak,Lumut,YB Dato' Seri,Kong Cho Ha,1951.0,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P074-LUMUT.jpg,KONG CHO HA
12.0,P075,Perak,Bagan Datok,YB Dato' Seri Dr.,Ahmad Zahid bin Hamidi,1953.0,male,bumiputera,BN - UMNO,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ahmad.zahid.hamidi[1].jpg,AHMAD ZAHID BIN HAMIDI
12.0,P076,Perak,Teluk Intan,YB Tuan,Manogaran a/l Marimuthu,1960.0,male,indian,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P076-TELOKINTAN.jpg,MANOGARAN
12.0,P077,Perak,Tanjong Malim,YB Dato' Seri,Ong Ka Chuan,1955.0,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P077-TANJONGMALIM.jpg,ONG KA CHUAN
12.0,P046,Pulau Pinang,Batu Kawan,YB Prof. Dr.,Ramasamy a/l Palanisamy,1950.0,male,indian,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P046-BTKAWAN.jpg,P. RAMASAMY
12.0,P058,Perak,Bagan Serai,YB Tuan,Mohsin Fadzli bin Haji Samsuri,1946.0,male,bumiputera,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P058-BGSERAI.jpg,MOHSIN FADZLI BIN SAMSURI
12.0,P053,Pulau Pinang,Balik Pulau,YB Tuan,Mohd Yusmadi bin Mohd Yusoff,1975.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P053-BALIKPULAU.jpg,YUSMADI YUSOFF
12.0,P054,Perak,Gerik,YB Dato',Tan Lian Hoe,1959.0,female,chinese,BN - GERAKAN,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P054-GERIK.jpg,TAN LIAN HOE
12.0,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,1973.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P060-TAIPING.jpg,NGA KOR MING
12.0,P069,Perak,Parit,YB Tuan,Mohd Nizar bin Zakaria,1969.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P069-PARIT.jpg,NIZAR
12.0,P057,Perak,Parit Buntar,YB Dr.,Mujahid Yusof Rawa,1965.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P057-PARITBUNTAR.jpg,MUJAHID YUSOF RAWA
12.0,P080,Pahang,Raub,YB Dato' Sri Dr.,Ng Yen Yen,1947.0,female,chinese,BN - MCA,Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P080-RAUB1.jpg,NG YEN YEN
12.0,P081,Pahang,Jerantut,YBM Dato' Seri,Tengku Azlan Ibni Almarhum Sultan Abu Bakar,1950.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P081-JERANTUT1.jpg,TENGKU AZLAN IBNI SULTAN ABU BAKAR
12.0,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,1960.0,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P083-KUANTAN.jpg,FUZIAH SALLEH
12.0,P084,Pahang,Paya Besar,YB Dato' Haji,Abdul Manan bin Ismail,1949.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P084-PAYABESAR.jpg,ABDUL MANAN BIN ISMAIL
12.0,P085,Pahang,Pekan,YAB Dato' Sri Hj.,Mohd Najib bin Tun Hj. Abdul Razak,1954.0,male,bumiputera,BN - UMNO,"Perdana Menteri, Menteri Kewangan, dan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/PM.jpg,MOHD NAJIB BIN TUN ABDUL RAZAK
12.0,P088,Pahang,Temerloh,YB Dato',Saifuddin bin Abdullah,1961.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P088-TEMERLOH.jpg,SAIFUDDIN ABDULLAH
12.0,P089,Pahang,Bentong,YB Dato' Sri,Liow Tiong Lai,1962.0,male,chinese,BN - MCA,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P089-BENTONG1.jpg,LIOW TIONG LAI
12.0,P091,Pahang,Rompin,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,1952.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg,JAMALUDIN BIN JARJIS
12.0,P078,Pahang,Cameron Highlands,YB Dato',Devamany a/l S.Krishnasamy,1958.0,male,indian,BN - MIC,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P078-CAMERONHLANDS1.jpg,S.K. DEVAMANY
12.0,P079,Pahang,Lipis,YB Dato' Dr.,Mohamad Shahrum bin Osman,1954.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P079-LIPIS.jpg,SHAHRUM OSMAN
12.0,P082,Pahang,Indera Mahkota,YB Tuan,Azan bin Ismail,1966.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P082-INDRAMAHKOTA.jpg,AZAN ISMAIL
12.0,P086,Pahang,Maran,YB Dato' Haji,Ismail bin Haji Abd Muttalib,1955.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P086-MARAN.jpg,ISMAIL BIN HJ ABDUL MUTTALIB
12.0,P087,Pahang,Kuala Krau,YB Dato' Haji,Ismail bin Haji Mohamed Said,1966.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P087-KKRAU.jpg,ISMAIL BIN MOHAMED SAID
12.0,P090,Pahang,Bera,YB Dato' Sri,Ismail Sabri bin Yaakob,1960.0,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P090-BERA.jpg,ISMAIL SABRI YAAKOB
12.0,P095,Selangor,Tanjong Karang,Y.B. Datuk Seri Haji,Noh bin Haji Omar,1958.0,male,bumiputera,BN - UMNO,Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/noh.omar[1].jpg,NOH BIN OMAR
12.0,P097,Selangor,Selayang,Y.B. Tuan,William Leong Jee Keen,1957.0,male,chinese,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P097-SELAYANG-b.jpg,WILLIAM LEONG JEE KEEN
12.0,P100,Selangor,Pandan,Y.B. Dato' Sri,Ong Tee Keat,1957.0,male,chinese,BN - MCA,Nil,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P100-PANDAN1.jpg,ONG TEE KEAT
12.0,P102,Selangor,Serdang,Y.B. Puan,Teo Nie Ching,1981.0,female,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P102-SERDANG.jpg,TEO NIE CHING
12.0,P105,Selangor,Petaling Jaya Selatan,Y.B. Tuan,Hee Loy Sian,1971.0,male,chinese,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P105-PJSELATAN.jpg,HEE LOY SIAN
12.0,P106,Selangor,Petaling Jaya Utara,Y.B. Tuan,Tony Pua Kiam Wee,1973.0,male,bumiputera,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P106-PJUTARA.jpg,TONY PUA
12.0,P107,Selangor,Subang,Y.B. Tuan,Sivarasa a/l K. Rasiah,1957.0,male,indian,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P107-SUBANG.jpg,SIVARASA RASIAH
12.0,P109,Selangor,Kapar,Y.B. Tuan,Manikavasagam a/l Sundaram,1966.0,male,indian,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P109-KAPAR.jpg,MANIKAVASAGAM
12.0,P110,Selangor,Klang,Y.B. Tuan,Charles Anthony a/l R. Santiago,1961.0,male,indian,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P110-KLANG.jpg,CHARLES SANTIAGO
12.0,P112,Selangor,Kuala Langat,Y.B. Tuan,Abdullah Sani bin Abdul Hamid,1962.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P112-KLANGAT.jpg,ABDULLAH SANI
12.0,P113,Selangor,Sepang,Y.B. Dato' Ir.,Mohd Zin bin Mohamed,1955.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/SEPANG.JPG,MOHD ZIN MOHAMED
12.0,P092,Selangor,Sabak Bernam,Y.B. Datuk,Abd. Rahman bin Bakri,1966.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P092-SABAKBERNAM.jpg,ABDUL RAHMAN BAKRI
12.0,P093,Selangor,Sungai Besar,Y.B. Dato',Noriah binti Kasnon,1964.0,female,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P093-SGBESAR.jpg,NORIAH BINTI KASNON
12.0,P096,Selangor,Kuala Selangor,Y.B. Dr. Haji,Dzulkefly Ahmad,1956.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P096-KSELANGOR.jpg,DZULKEFLY AHMAD
12.0,P098,Selangor,Gombak,Y.B. Tuan,Mohamed Azmin bin Ali,1965.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P098-GOMBAK.jpg,AZMIN ALI
12.0,P099,Selangor,Ampang,Y.B. Puan Hajah,Zuraida binti Kamaruddin,1958.0,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P099-AMPANG.jpg,ZURAIDA KAMARUDDIN
12.0,P101,Selangor,Hulu Langat,Y.B. Dr.,Che Rosli bin Che Mat,1952.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P101-HLLANGAT.jpg,CHE ROSLI CHE MAT
12.0,P103,Selangor,Puchong,Y.B. Tuan,Gobind Singh Deo,1974.0,male,other,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P103-PUCHONG.jpg,GOBIND SINGH DEO
12.0,P104,Selangor,Kelana Jaya,Y.B. Tuan,Gwo-Burne Loh,1974.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P104-KLNJAYA.jpg,GWO BURNE LOH
12.0,P108,Selangor,Shah Alam,Y.B. Tuan,Khalid bin Abd Samad,1958.0,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P108-SHAHALAM.jpg,KHALID ABDUL SAMAD
12.0,P111,Selangor,Kota Raja,Y.B. Dr.,Siti Mariah binti Mahmud,1958.0,female,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg,MARIAH MAHMUD
12.0,P115,WP Kuala Lumpur,Batu,Y.B. Tuan,Chua Tian Chang,1964.0,male,chinese,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P115-BATU.jpg,TIAN CHUA
12.0,P117,WP Kuala Lumpur,Segambut,Y.B. Tuan,Lim Lip Eng,1973.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P117-SEGAMBUT.jpg,LIM LIP ENG
12.0,P121,WP Kuala Lumpur,Lembah Pantai,Y.B. Puan,Nurul Izzah binti Anwar,1981.0,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P121-LMBHPANTAI.jpg,NURUL IZZAH ANWAR
12.0,P124,WP Kuala Lumpur,Bandar Tun Razak,Y.B. Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,1947.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P124-BDRTUNRAZAK.jpg,ABDUL KHALID IBRAHIM
12.0,P166,WP Labuan,Labuan,Y.B. Datuk Haji,Yussof bin Haji Mahal,1958.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P166-LABUAN.jpg,YUSSOF BIN MAHAL
12.0,P116,WP Kuala Lumpur,Wangsa Maju,Y.B. Tuan,Wee Choo Keong,1954.0,male,chinese,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P116-WGSMAJU.jpg,WEE CHOO KEONG
12.0,P119,WP Kuala Lumpur,Titiwangsa,Y.B. Dr. (Meninggal Dunia),Lo' Lo' binti Hj Mohamad Ghazali,1958.0,female,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P119-TITIWANGSA.jpg,LO'LO'
12.0,P125,WP Putrajaya,Putrajaya,Y.B. Datuk Seri,Tengku Adnan bin Tengku Mansor,1951.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P125-PUTRAJAYA3.jpg,TENGKU ADNAN BIN TENGKU MANSOR
12.0,P126,Negeri Sembilan,Jelebu,Y.B. Dato' Seri Utama Dr.,Rais Bin Yatim,1943.0,male,bumiputera,BN - UMNO,"Menteri Penerangan, Komunikasi dan Kebudayaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P126-JELEBU1.jpg,RAIS YATIM
12.0,P128,Negeri Sembilan,Seremban,Y.B Tuan,John a/l Fernandez,1942.0,male,indian,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P128-SEREMBAN.jpg,JOHN FERNANDEZ
12.0,P130,Negeri Sembilan,Rasah,Y.B. Tuan,Loke Siew Fook,1978.0,male,chinese,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/siewfook.jpg,LOKE SIEW FOOK
12.0,P132,Negeri Sembilan,Telok Kemang,Y.B. Dato',Kamarul Baharin bin Abbas,1948.0,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P132-TELUKKEMANG.jpg,KAMARUL BAHARIN ABBAS
12.0,P133,Negeri Sembilan,Tampin,Y.B. Datuk Seri,Shaziman bin Abu Mansor,1964.0,male,bumiputera,BN - UMNO,Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P133-TAMPIN.jpg,SHAZIMAN BIN ABU MANSOR
12.0,P127,Negeri Sembilan,Jempol,Y.B. Dato',Lilah bin Yasin,1958.0,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P127-JEMPOL.jpg,LILAH BIN YASIN
12.0,P129,Negeri Sembilan,Kuala Pilah,Y.B. Dato' Haji,Hasan bin Malek,1947.0,male,bumiputera,BN - UMNO,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P129-KUALAPILAH.jpg,HASAN BIN MALEK
