vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,new_key,birth_year
15,P049,Pulau Pinang,Tanjong,4601,YB Puan,Lim Hui Ying,1963.0,female,chinese,PH,Timbalan Menteri Kewangan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P049.jpg,457,1963
15,P050,Pulau Pinang,Jelutong,4604,YB Tuan,Sanisvara Nethaji Rayer a/l Rajaji,1971.0,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P050.jpg,458,1971
15,P054,Perak,Gerik,4620,YB Tuan,Fathul Huzir bin Ayob,1983.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P054.jpg,459,1983
15,P056,Perak,Larut,4626,YB Dato' Seri,Hamzah bin Zainudin,1957.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P056.png,460,1957
15,P057,Perak,Parit Buntar,4630,YB Tuan Haji,Mohd Misbahul Munir bin Masduki,1963.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P057.jpg,461,1963
15,P058,Perak,Bagan Serai,4631,YB Datuk,Idris bin Ahmad,1963.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P058.jpg,462,1963
15,P059,Perak,Bukit Gantang,4635,YB Dato',Syed Abu Hussin bin Hafiz Syed Abdul Fasal,1960.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P059.jpg,463,1960
15,P061,Perak,Padang Rengas,4643,,YB Kapten Azahari bin Hasan,1974.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P061.jpg,464,1974
15,P064,Perak,Ipoh Timor,4657,YB Tuan,Lee Chuan How,1983.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P064.jpg,465,1983
15,P067,Perak,Kuala Kangsar,4663,YB Datuk,Iskandar Dzulkarnain bin Abdul Khalid,1976.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P067.jpg,466,1976
15,P068,Perak,Beruas,4666,YB Dato',Ngeh Koo Ham,1961.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P068.jpg,467,1961
15,P069,Perak,Parit,4669,YB Tuan Haji,Muhammad Ismi bin Mat Taib,1974.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P069.jpg,468,1974
15,P070,Perak,Kampar,4674,YB Tuan,Chong Zhemin,1985.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P070.jpg,469,1985
15,P071,Perak,Gopeng,4678,YB Tuan,Tan Kar Hing,1982.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P071.jpg,470,1982
15,P072,Perak,Tapah,4683,YB Datuk Seri,Saravanan a/l Murugan,1968.0,male,indian,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P072.png,471,1968
15,P073,Perak,Pasir Salak,4688,YB Tuan Haji,Jamaludin bin Yahya,1971.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P073.jpg,472,1971
15,P074,Perak,Lumut,4691,YB Komander,Nordin bin Ahmad Ismail TLDM(Bersara),1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P074.jpeg,473,1965
15,P075,Perak,Bagan Datuk,4697,YAB Dato' Seri Dr.,Ahmad Zahid bin Hamidi,1953.0,male,bumiputera,BN,Timbalan Perdana Menteri dan Menteri Kemajuan Desa dan Wilayah,Timbalan Ketua Majlis,https://www.parlimen.gov.my/images/webuser/ahli/2022/YAB TPM 1.jpg,474,1953
15,P078,Pahang,Cameron Highlands,4706,YB Dato' Dr.,Ramli bin Dato' Mohd Nor,1958.0,male,bumiputera,BN,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2022/P078.jpg,475,1958
15,P079,Pahang,Lipis,4712,YB Dato' Sri,Abdul Rahman bin Haji Mohamad,1962.0,male,bumiputera,BN,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P079.png,476,1962
15,P080,Pahang,Raub,4713,YB Tuan,Chow Yu Hui,1983.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P080.jpg,477,1983
15,P081,Pahang,Jerantut,4719,YB Ir. Ts. Hj.,Khairil Nizam bin Khirudin,1979.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P081.jpg,478,1979
15,P082,Pahang,Indera Mahkota,4721,YB Dato' Sri,Saifuddin bin Abdullah,1961.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P082.png,479,1961
15,P083,Pahang,Kuantan,4725,YB Tuan,Wan Razali bin Wan Nor,1981.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P083.jpg,480,1981
15,P084,Pahang,Paya Besar,4730,YB Dato' Indera,Mohd Shahar bin Abdullah,1980.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P084.png,481,1980
15,P085,Pahang,Pekan,4731,YB Dato' Sri,Sh Mohmed Puzi bin Sh Ali,1957.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P085.png,482,1957
15,P086,Pahang,Maran,4738,YB Dato' Sri Dr. Haji,Ismail bin Abd. Muttalib,1954.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P086.jpg,483,1954
15,P087,Pahang,Kuala Krau,4741,YB Tuan,Kamal bin Ashaari,1970.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P087.jpg,484,1970
15,P088,Pahang,Temerloh,4745,YB Puan Hajah,Salamiah binti Mohd Nor,1964.0,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P088.jpg,485,1964
15,P089,Pahang,Bentong,4749,YB Puan,Young Syefura binti Othman,1989.0,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P089.jpg,486,1989
15,P091,Pahang,Rompin,4756,YB Dato',Abdul Khalib bin Abdullah,1959.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P091.jpg,487,1959
15,P092,Selangor,Sabak Bernam,4759,YB Tuan,Kalam bin Salan,1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P092.jpg,488,1965
15,P093,Selangor,Sungai Besar,4763,YB Datuk,Muslimin bin Yahaya,1967.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P093.png,489,1967
15,P094,Selangor,Hulu Selangor,4770,YB Tuan Haji,Mohd Hasnizan bin Harun,1970.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P094.jpg,490,1970
15,P095,Selangor,Tanjong Karang,4773,YB Dato' Dr.,Zulkafperi bin Hanapi,1959.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P095.jpg,491,1959
15,P096,Selangor,Kuala Selangor,4778,YB Datuk Seri Haji Dr.,Dzulkefly bin Ahmad,1956.0,male,bumiputera,PH,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P096.png,492,1956
15,P098,Selangor,Gombak,4785,YAB Dato' Seri,Amirudin bin Shari,1980.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P098.png,493,1980
15,P099,Selangor,Ampang,4789,YB Puan Hajah,Rodziah binti Ismail,1964.0,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P099.jpg,494,1964
15,P101,Selangor,Hulu Langat,4799,YB Tuan,Mohd Sany bin Hamzan,1977.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P101.jpg,495,1977
15,P102,Selangor,Bangi,4810,YB Tuan,Syahredzan bin Johan,1983.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P102.jpg,496,1983
15,P105,Selangor,Petaling Jaya,4821,YB Tuan,Lee Chean Chung,1981.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P105.jpg,497,1981
15,P107,Selangor,Sungai Buloh,4827,YB Dato' Sri,Ramanan Ramakrishnan,1981.0,male,indian,PH,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P107.jpg,498,1981
15,P108,Selangor,Shah Alam,4829,YB Tuan Haji,Azli bin Yusof,1967.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P108.jpg,499,1967
15,P109,Selangor,Kapar,4836,YB Dr. Hajah,Halimah Ali,1960.0,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P109.jpg,500,1960
15,P110,Selangor,Klang,4844,YB Tuan,Ganabatirau a/l Veraman,1973.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P110.jpg,501,1973
15,P111,Selangor,Kota Raja,4850,YB Datuk Seri Haji,Mohamad bin Sabu,1954.0,male,bumiputera,PH,Menteri Pertanian dan Keterjaminan Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P111.png,502,1954
15,P112,Selangor,Kuala Langat,4856,YB Dato' Dr.,Ahmad Yunus bin Hairi,1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P112.jpg,503,1965
15,P113,Selangor,Sepang,4861,YB Datuk Hajah,Raj Munni binti Sabu,1972.0,female,bumiputera,PH,Timbalan Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/YB Sepang.png,504,1972
15,P116,Kuala Lumpur,Wangsa Maju,4876,YB Tuan Ir. Ts.,Zahir bin Hassan,1959.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P116.jpg,505,1959
15,P119,Kuala Lumpur,Titiwangsa,4889,YB Datuk Seri,Johari bin Abdul Ghani,1964.0,male,bumiputera,BN,Menteri Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P119.png,506,1964
12,P044,Pulau Pinang,Permatang pauh,4901,Y.B. Dato' Seri,Anwar bin Ibrahim,1953.0,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P044-PMTGPAUHanwar2.jpg,507,1952
13,P044,Pulau Pinang,Permatang Pauh,4901,YB Dato` Seri Dr.,Wan Azizah binti Wan Ismail,1952.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wan_azizah.jpg,507,1952
14,P100,Selangor,PANDAN,4901,YB DATO' SERI DR,WAN AZIZAH WAN ISMAIL,1953.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.100-AMPANG.png,507,1952
15,P124,Kuala Lumpur,Bandar Tun Razak,4901,YB Dato' Seri Dr.,Wan Azizah binti Dr. Wan Ismail,1952.0,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P124.png,507,1952
15,P125,Putrajaya,Putrajaya,4907,YB Datuk Dr.,Radzi Jidin,1977.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P125.png,508,1977
15,P127,Negeri Sembilan,Jempol,4914,YB Dato' Haji,Shamshulkahar bin Mohd Deli,1961.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P127.jpg,509,1961
15,P129,Negeri Sembilan,Kuala Pilah,4922,YB Dato',Adnan bin Abu Hassan,1970.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P129.jpg,510,1970
15,P131,Negeri Sembilan,Rembau,4925,YB Dato' Seri Utama Haji,Mohamad bin Haji Hasan,1956.0,male,bumiputera,BN,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P131.png,511,1956
15,P132,Negeri Sembilan,Port Dickson,4933,YAB Dato' Seri,Aminuddin bin Harun,1967.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/PD.png,512,1967
15,P133,Negeri Sembilan,Tampin,4934,YB Dato',Mohd Isam bin Mohd Isa,1969.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P133.jpg,513,1969
15,P135,Melaka,Alor Gajah,4941,YB Tuan Haji,Adly bin Zahari,1971.0,male,bumiputera,PH,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P135.jpg,514,1971
15,P136,Melaka,Tangga Batu,4946,YB Tuan Haji,Bakri bin Jamaluddin,1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P136.jpg,515,1965
15,P137,Melaka,Hang Tuah Jaya,4949,YB Tuan,Adam Adli bin Abd Halim,1989.0,male,bumiputera,PH,Timbalan Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P137.jpg,516,1989
15,P139,Melaka,Jasin,4959,YB Tuan,Zulkifli bin Ismail,1966.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P139.jpg,517,1966
15,P140,Johor,Segamat,4962,YB Tuan,Yuneswaran a/l Ramaraj,1986.0,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P140.jpg,518,1986
15,P141,Johor,Sekijang,4967,YB Dr.,Zaliha binti Mustafa,1964.0,female,bumiputera,PH,Menteri di Jabatan Perdana Menteri (Wilayah Persekutuan),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P141.jpg,519,1964
15,P145,Johor,Bakri,4978,YB Tuan,Tan Hong Pin,1981.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P145.jpg,520,1981
15,P149,Johor,Sri Gading,4986,YB Tuan Haji,Aminolhuda bin Hassan,1959.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P149.jpg,521,1959
15,P151,Johor,Simpang Renggam,4997,YB Datuk Seri Utama Ir.,Hasni bin Mohammad,1959.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P151.png,522,1959
15,P154,Johor,Mersing,5004,YB Tuan Haji,Muhammad Islahuddin bin Abas,1988.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P154.jpg,523,1988
15,P155,Johor,Tenggara,5007,YB Tuan Haji,Manndzri bin Haji Nasib,1980.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P155.jpg,524,1980
15,P156,Johor,Kota Tinggi,5011,YB Dato' Seri,Mohamed Khaled bin Nordin,1958.0,male,bumiputera,BN,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P156.png,525,1958
15,P158,Johor,Tebrau,5015,YB Tuan,Jimmy Puah Wee Tse,1976.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P158.jpg,526,1976
15,P161,Johor,Pulai,5026,YB Tuan,Suhaizan bin Kaiat,1961.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2023/P161.jpg,527,1961
15,P164,Johor,Pontian,5032,YB Datuk Seri Haji,Ahmad bin Haji Maslan,1966.0,male,bumiputera,BN,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P164.png,528,1966
15,P166,Labuan,Labuan,5038,YB Dato' Indera Dr.,Suhaili bin Abdul Rahman,1961.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P166.jpg,529,1961
15,P167,Sabah,Kudat,5046,YB Dato',Verdon bin Bahanda,1973.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P167.jpg,530,1973
15,P168,Sabah,Kota Marudu,5052,YB Datuk,Wetrom bin Bahanda,1970.0,male,bumiputera,KDM,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P168.jpg,531,1970
15,P170,Sabah,Tuaran,5055,YB Datuk Seri Panglima,Madius bin Tangau,1958.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P170.png,532,1958
15,P171,Sabah,Sepanggar,5064,YB Datuk Ts.,Mustapha Sakmud,1969.0,male,bumiputera,PH,Timbalan Menteri Pendidikan Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P171.jpg,533,1969
15,P173,Sabah,Putatan,5070,YB Datuk Ir.,Shahelmey bin Yahya,1973.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P173.jpg,534,1973
15,P174,Sabah,Penampang,5073,YB Datuk,Ewon Benedick,1983.0,male,bumiputera,PH,Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P174.png,535,1983
15,P175,Sabah,Papar,5081,YB Datuk,Armizan bin Mohd Ali,1976.0,male,bumiputera,GRS,Menteri Perdagangan Dalam Negeri dan Kos Sara Hidup,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P175.png,536,1976
14,P176,Sabah,KIMANIS,5082,YB DATUK,MOHAMAD BIN ALAMIN,1972.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pendidikan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/kimanis.png,537,1972
15,P176,Sabah,Kimanis,5082,YB Datuk,Mohamad bin Alamin,1972.0,male,bumiputera,BN,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P176.png,537,1972
15,P177,Sabah,Beaufort,5091,YB Datuk Hajah,Siti Aminah binti Aching,1962.0,female,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P177.jpg,538,1962
15,P178,Sabah,Sipitang,5093,YB Datuk,Matbali bin Musah,1969.0,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P178.jpg,539,1969
15,P179,Sabah,Ranau,5097,YB Datuk,Jonathan bin Yasin,1967.0,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P179.png,540,1967
14,P180,Sabah,KENINGAU,5103,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,1948.0,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png,541,1947
15,P180,Sabah,Keningau,5103,YB Datuk Seri Panglima Dr.,Jeffrey G. Kitingan,1947.0,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P180.png,541,1947
15,P181,Sabah,Tenom,5106,YB Tuan,Riduan bin Rubin,1987.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P181.jpg,542,1987
15,P182,Sabah,Pensiangan,5113,YB Datuk,Arthur Joseph Kurup,1982.0,male,bumiputera,BN,Timbalan Menteri Pertanian dan Keterjaminan Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P182.png,543,1982
15,P184,Sabah,Libaran,5122,YB Datuk,Suhaimi bin Nasir,1968.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P184.png,544,1968
15,P185,Sabah,Batu Sapi,5127,YB Tuan,Khairul Firdaus bin Akbar Khan,1983.0,male,bumiputera,GRS,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P185.png,545,1983
14,P186,Sabah,SANDAKAN,5131,YB PUAN,VIVIAN WONG SHIR YEE,1989.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Sandakan.jpg,546,1989
15,P186,Sabah,Sandakan,5131,YB Puan,Vivian Wong Shir Yee,1989.0,female,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P186.png,546,1989
15,P187,Sabah,Kinabatangan,5135,YB Datuk Seri Panglima,Moktar bin Radin,1959.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P187.png,547,1959
15,P188,Sabah,Lahad Datu,5137,YB Dato',Mohammad Yusof bin Apdal,1960.0,male,bumiputera,WARISAN,"Timbalan Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P188.png,548,1960
15,P190,Sabah,Tawau,5146,YB Tuan,Lo Su Fui,1981.0,male,chinese,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P190.jpg,549,1981
15,P191,Sabah,Kalabakan,5148,YB Datuk,Andi Muhammad Suryady bin Bandy,1981.0,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P191.jpg,550,1981
15,P192,Sarawak,Mas Gading,5153,YB Tuan,Mordi anak Bimol,1985.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P192.png,551,1985
15,P194,Sarawak,Petra Jaya,5155,YAB Dato' Sri Haji,Fadillah bin Haji Yusof,1962.0,male,bumiputera,GPS,Timbalan Perdana Menteri dan Menteri Peralihan Tenaga dan Transformasi Air,Timbalan Ketua Majlis,https://www.parlimen.gov.my/images/webuser/ahli/2022/P194.jpg,552,1962
15,P197,Sarawak,Kota Samarahan,5160,YB Datuk Hajah,Rubiah binti Wang,1968.0,female,bumiputera,GPS,Timbalan Menteri Kemajuan Desa dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P197.jpg,553,1968
15,P198,Sarawak,Puncak Borneo,5162,YB Datuk,Willie anak Mongin,1975.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P198.jpg,554,1975
15,P199,Sarawak,Serian,5166,YB Dato' Sri Dr.,Richard Riot anak Jaem,1951.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P199.jpg,555,1951
15,P200,Sarawak,Batang Sadong,5169,YB Puan,Rodiyah binti Sapiee,1978.0,female,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P200.jpg,556,1978
15,P201,Sarawak,Batang Lupar,5171,YB Tuan,Mohamad Shafizan Haji Kepli,1985.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P201.jpg,557,1985
15,P202,Sarawak,Sri Aman,5173,YB Dato' Sri,Doris Sophia anak Brodi,1960.0,female,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P202 Doris.jpg,558,1960
15,P203,Sarawak,Lubok Antu,5179,YB Tuan,Roy Angau anak Gingkoi,1979.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P203.jpg,559,1979
15,P204,Sarawak,Betong,5183,YB Dr.,Richard Rapu @ Aman anak Begri,1964.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P204.jpg,560,1964
15,P205,Sarawak,Saratok,5185,YB Datuk,Ali anak Biju,1968.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P205.png,561,1968
15,P206,Sarawak,Tanjong Manis,5187,YB Tuan Ir. Haji,Yusuf bin Abd Wahab,1964.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P206.jpg,562,1964
15,P214,Sarawak,Selangau,5203,YB Tuan,Edwin anak Banta,1965.0,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P214.jpg,563,1965
15,P219,Sarawak,Miri,5212,YB Tuan,Chiew Choon Man,1991.0,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P219.jpg,564,1991
13,P180,Sabah,Keningau,7897,YB Tan Sri Datuk Seri Panglima,Joseph Pairin Kitingan,1948.0,male,bumiputera,BN - PBS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P180.jpg,565,1941
13,P180,Sabah,Keningau,7897,YB Tan Sri Datuk Seri Panglima,Joseph Pairin Kitingan,1941.0,male,bumiputera,BN - PBS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P180.jpg,565,1941
14,P037,Terengganu,MARANG,17049,YB TAN SRI HAJI,ABDUL HADI BIN HAJI AWANG,1948.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.037-MARANG.png,566,1948
