vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
13,P056,Perak,Larut,3371,YB Dato' Seri,Hamzah bin Zainudin,1957,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P056.jpg
14,P056,Perak,LARUT,3371,YB DATUK SERI,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BERSATU,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.056-LARUT.png
12,P058,Perak,Bagan Serai,3372,YB Tuan,Mohsin Fadzli bin Haji Samsuri,1946,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P058-BGSERAI.jpg
12,P060,Perak,Taiping,3376,YB Tuan,Nga Kor Ming,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P060-TAIPING.jpg
13,P060,Perak,Taiping,3376,YB Tuan,Nga Kor Ming,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P060.jpg
14,P076,Perak,TELUK INTAN,3376,YB TUAN,NGA KOR MING,1973,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.076-TELUK INTAN.png
15,P076,Perak,Teluk Intan,3376,YB Tuan,Nga Kor Ming,1972,male,chinese,PH,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P076.png
12,P063,Perak,Tambun,3380,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P063-TAMBUN1.jpg
13,P063,Perak,Tambun,3380,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P063.jpg
12,P065,Perak,Ipoh Barat,3383,Y.B. Tuan,M. Kulasegaran,1958,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P065-IPOHBARAT.jpg
13,P065,Perak,Ipoh Barat,3383,YB Tuan,M. Kulasegaran,1958,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P065.jpg
14,P065,Perak,IPOH BARAT,3383,YB TUAN,M. KULASEGARAN A/L V. MURUGESON,1958,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.065-IPOH BARAT.png
15,P065,Perak,Ipoh Barat,3383,YB Tuan,M.Kulasegaran a/l V.Murugeson,1957,male,indian,PH,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P065.png
12,P069,Perak,Parit,3388,YB Tuan,Mohd Nizar bin Zakaria,1969,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P069-PARIT.jpg
14,P069,Perak,PARIT,3388,YB DATO',MOHD NIZAR BIN HAJI ZAKARIA,1969,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.069-PARIT.png
12,P070,Perak,Kampar,3390,YB Dato',Lee Chee Leong,1958,male,chinese,BN - MCA,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P070-KAMPAR.jpg
12,P071,Perak,Gopeng,3391,YB Dr.,Lee Boon Chye,1960,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P071-GOPENG.jpg
13,P071,Perak,Gopeng,3391,YB Dr.,Lee Boon Chye,1960,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P071.jpg
14,P071,Perak,GOPENG,3391,YB DR.,LEE BOON CHYE,1960,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.071-GOPENG.png
12,P072,Perak,Tapah,3393,YB Datuk,M. Saravanan,1968,male,indian,BN - MIC,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P072-TAPAH.jpg
13,P072,Perak,Tapah,3393,YB Datuk Seri,M. Saravanan,1968,male,indian,BN - MIC,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATUK M SARAVANAN.png
14,P072,Perak,TAPAH,3393,YB DATUK SERI,SARAVANAN A/L MURUGAN,1968,male,indian,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.072-TAPAH.png
12,P073,Perak,Pasir Salak,3395,Y.B. Dato' Haji,Tajuddin bin Abdul Rahman,1948,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/pasirsalak.jpg
13,P073,Perak,Pasir Salak,3395,YB Dato' Sri Haji,Tajuddin bin Abdul Rahman,1948,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/pasirsalak-s.jpg
14,P073,Perak,PASIR SALAK,3395,YB DATO' SRI HAJI,TAJUDDIN BIN ABDUL RAHMAN,1948,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.073-PASIR SALAK.png
12,P076,Perak,Teluk Intan,3398,YB Tuan,Manogaran a/l Marimuthu,1960,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P076-TELOKINTAN.jpg
12,P077,Perak,Tanjong Malim,3399,YB Dato' Seri,Ong Ka Chuan,1955,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P077-TANJONGMALIM.jpg
13,P077,Perak,Tanjong Malim,3399,YB Dato' Seri,Ong Ka Chuan,1955,male,chinese,BN - MCA,Menteri Perdagangan Antarabangsa dan Industri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P077.jpg
12,P078,Pahang,Cameron Highlands,3402,YB Dato',Devamany a/l S.Krishnasamy,1958,male,indian,BN - MIC,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P078-CAMERONHLANDS1.jpg
12,P079,Pahang,Lipis,3403,YB Dato' Dr.,Mohamad Shahrum bin Osman,1954,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P079-LIPIS.jpg
12,P080,Pahang,Raub,3406,YB Dato' Sri Dr.,Ng Yen Yen,1947,female,chinese,BN - MCA,Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P080-RAUB1.jpg
12,P082,Pahang,Indera Mahkota,3409,YB Tuan,Azan bin Ismail,1966,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P082-INDRAMAHKOTA.jpg
13,P010,Kedah,Kuala Kedah,3409,YB Dr.,Azman Ismail,1961,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P010.jpg
14,P010,Kedah,KUALA KEDAH,3409,YB DR.,AZMAN BIN ISMAIL,1961,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.010-Kuala Kedah.png
12,P084,Pahang,Paya Besar,3411,YB Dato' Haji,Abdul Manan bin Ismail,1949,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P084-PAYABESAR.jpg
12,P086,Pahang,Maran,3413,YB Dato' Haji,Ismail bin Haji Abd Muttalib,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P086-MARAN.jpg
13,P086,Pahang,Maran,3413,YB Dato' Sri Haji,Ismail bin Abd. Muttalib,1955,male,bumiputera,BN - UMNO,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P086.jpg
14,P086,Pahang,MARAN,3413,YB DATO' SRI DR. HAJI,ISMAIL BIN HJ ABD. MUTTALIB,1955,male,bumiputera,BN - UMNO,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.086-MARAN.png
13,P088,Pahang,Temerloh,3414,YB Tuan Haji,Nasrudin Bin Hassan,1971,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P088.jpg
12,P088,Pahang,Temerloh,3416,YB Dato',Saifuddin bin Abdullah,1961,male,bumiputera,BN - UMNO,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P088-TEMERLOH.jpg
14,P082,Pahang,INDERA MAHKOTA,3416,YB DATUK SERI,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,BERSATU,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.082-INDERA MAHKOTA.png
12,P091,Pahang,Rompin,3420,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,1952,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg
12,P092,Selangor,Sabak Bernam,3421,Y.B. Datuk,Abd. Rahman bin Bakri,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P092-SABAKBERNAM.jpg
12,P093,Selangor,Sungai Besar,3422,Y.B. Dato',Noriah binti Kasnon,1964,female,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P093-SGBESAR.jpg
12,P096,Selangor,Kuala Selangor,3424,Y.B. Dr. Haji,Dzulkefly Ahmad,1956,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P096-KSELANGOR.jpg
14,P096,Selangor,KUALA SELANGOR,3424,YB DATUK SERI DR. HAJI,DZULKEFLY BIN AHMAD,1956,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.096-KUALA SLEANGOR.png
12,P097,Selangor,Selayang,3427,Y.B. Tuan,William Leong Jee Keen,1957,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P097-SELAYANG-b.jpg
13,P097,Selangor,Selayang,3427,YB Tuan,William Leong Jee Keen,1957,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P097.jpg
14,P097,Selangor,SELAYANG,3427,YB TUAN,WILLIAM LEONG JEE KEEN,1957,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.097-SELAYANG.png
15,P097,Selangor,Selayang,3427,YB Tuan,William Leong Jee Keen,1957,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P097.png
12,P098,Selangor,Gombak,3428,Y.B. Tuan,Mohamed Azmin bin Ali,1965,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P098-GOMBAK.jpg
13,P098,Selangor,Gombak,3428,YB Dato' Seri,Mohamed Azmin bin Ali,1965,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P098.jpg
14,P098,Selangor,GOMBAK,3428,YB DATO' SERI,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,BERSATU,Menteri Kanan Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.098-GOMBAK.png
12,P099,Selangor,Ampang,3431,Y.B. Puan Hajah,Zuraida binti Kamaruddin,1958,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P099-AMPANG.jpg
13,P099,Selangor,Ampang,3431,YB Puan,Zuraida binti Kamaruddin,1958,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P099.jpg
14,P099,Selangor,AMPANG,3431,YB DATUK HAJAH,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,PBM,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.099-AMPANG.png
12,P101,Selangor,Hulu Langat,3433,Y.B. Dr.,Che Rosli bin Che Mat,1952,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P101-HLLANGAT.jpg
13,P101,Selangor,Hulu Langat,3433,YB Dr.,Che Rosli Bin Che Mat,1952,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P101.jpg
12,P102,Selangor,Serdang,3434,Y.B. Puan,Teo Nie Ching,1981,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P102-SERDANG.jpg
13,P163,Johor,Kulai,3434,YB Puan,Teo Nie Ching,1981,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P163.jpg
14,P163,Johor,KULAI,3434,YB PUAN,TEO NIE CHING,1981,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png
15,P163,Johor,Kulai,3434,YB Puan,Teo Nie Ching,1981,female,chinese,PH,Timbalan Menteri Komunikasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P163.png
12,P103,Selangor,Puchong,3436,Y.B. Tuan,Gobind Singh Deo,1974,male,other,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P103-PUCHONG.jpg
13,P103,Selangor,Puchong,3436,YB Tuan,Gobind Singh Deo,1974,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P103.jpg
14,P103,Selangor,PUCHONG,3436,YB TUAN,GOBIND SINGH DEO,1974,male,other,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.103-PUCHUNG.png
15,P106,Selangor,Damansara,3436,YB Tuan,Gobind Singh Deo,1973,male,other,PH,Menteri Digital,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P106.png
12,P104,Selangor,Kelana Jaya,3438,Y.B. Tuan,Gwo-Burne Loh,1974,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P104-KLNJAYA.jpg
12,P105,Selangor,Petaling Jaya Selatan,3440,Y.B. Tuan,Hee Loy Sian,1971,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P105-PJSELATAN.jpg
13,P105,Selangor,Petaling Jaya Selatan,3440,YB Tuan,Hee Loy Sian,1971,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P105.jpg
12,P106,Selangor,Petaling Jaya Utara,3441,Y.B. Tuan,Tony Pua Kiam Wee,1973,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P106-PJUTARA.jpg
13,P106,Selangor,Petaling Jaya Utara,3441,YB Tuan,Tony Pua Kiam Wee,1973,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P106.jpg
14,P106,Selangor,DAMANSARA,3441,YB TUAN,TONY PUA KIAM WEE,1973,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.106-DAMANSARA.png
12,P107,Selangor,Subang,3443,Y.B. Tuan,Sivarasa a/l K. Rasiah,1957,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P107-SUBANG.jpg
13,P107,Selangor,Subang,3443,YB Tuan,Sivarasa A/L K. Rasiah,1957,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P107.jpg
14,P107,Selangor,SUNGAI BULOH,3443,YB TUAN,SIVARASA A/L K. RASIAH,1957,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.107-SUNGAI BULOH.png
12,P109,Selangor,Kapar,3446,Y.B. Tuan,Manikavasagam a/l Sundaram,1966,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P109-KAPAR.jpg
12,P110,Selangor,Klang,3447,Y.B. Tuan,Charles Anthony a/l R. Santiago,1961,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P110-KLANG.jpg
13,P110,Selangor,Klang,3447,YB Tuan,Charles Anthony Santiago,1961,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P110.jpg
14,P110,Selangor,KLANG,3447,YB TUAN,CHARLES ANTHONY SANTIAGO,1961,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.110-KLANG.png
12,P111,Selangor,Kota Raja,3449,Y.B. Dr.,Siti Mariah binti Mahmud,1958,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg
13,P111,Selangor,Kota Raja,3449,YB Dr. Hajah,Siti Mariah binti Mahmud,1958,female,bumiputera,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg
12,P112,Selangor,Kuala Langat,3451,Y.B. Tuan,Abdullah Sani bin Abdul Hamid,1962,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P112-KLANGAT.jpg
13,P112,Selangor,Kuala Langat,3451,YB Dato',Abdullah Sani bin Abdul Hamid,1962,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P112.jpg
14,P109,Selangor,KAPAR,3451,YB DATO',ABDULLAH SANI BIN ABDUL HAMID,1962,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.109-KAPAR.png
12,P113,Selangor,Sepang,3452,Y.B. Dato' Ir.,Mohd Zin bin Mohamed,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/SEPANG.JPG
12,P117,WP Kuala Lumpur,Segambut,3456,Y.B. Tuan,Lim Lip Eng,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P117-SEGAMBUT.jpg
13,P117,WP Kuala Lumpur,Segambut,3456,YB Tuan,Lim Lip Eng,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P117.jpg
14,P114,Kuala Lumpur,KEPONG,3456,YB TUAN,LIM LIP ENG,1973,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png
15,P114,Kuala Lumpur,Kepong,3456,YB Tuan,Lim Lip Eng,1972,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P114.jpg
12,P118,WP Kuala Lumpur,Setiawangsa,3457,Y.B. Dato' Sri Haji,Zulhasnan bin Rafique,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/SETIAWANGSA.JPG
12,P119,WP Kuala Lumpur,Titiwangsa,3460,Y.B. Dr. (Meninggal Dunia),Lo' Lo' binti Hj Mohamad Ghazali,1958,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P119-TITIWANGSA.jpg
12,P121,WP Kuala Lumpur,Lembah Pantai,3464,Y.B. Puan,Nurul Izzah binti Anwar,1981,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P121-LMBHPANTAI.jpg
13,P121,WP Kuala Lumpur,Lembah Pantai,3464,YB Puan,Nurul Izzah binti Anwar,1981,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P121.jpg
14,P044,Pulau Pinang,PERMATANG PAUH,3464,YB PUAN,NURUL IZZAH BINTI ANWAR,1981,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.044-PERMATANG PAUH.png
12,P124,WP Kuala Lumpur,Bandar Tun Razak,3467,Y.B. Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,1947,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P124-BDRTUNRAZAK.jpg
13,P124,WP Kuala Lumpur,Bandar Tun Razak,3467,YB Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,1947,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P124.jpg
12,P125,WP Putrajaya,Putrajaya,3468,Y.B. Datuk Seri,Tengku Adnan bin Tengku Mansor,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P125-PUTRAJAYA3.jpg
13,P125,WP Putrajaya,Putrajaya,3468,YB Datuk Seri,Tengku Adnan bin Tengku Mansor,1951,male,bumiputera,BN - UMNO,Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P125.jpg
14,P125,Putrajaya,PUTRAJAYA,3468,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png
12,P127,Negeri Sembilan,Jempol,3470,Y.B. Dato',Lilah bin Yasin,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P127-JEMPOL.jpg
12,P128,Negeri Sembilan,Seremban,3473,Y.B Tuan,John a/l Fernandez,1942,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P128-SEREMBAN.jpg
12,P129,Negeri Sembilan,Kuala Pilah,3474,Y.B. Dato' Haji,Hasan bin Malek,1947,male,bumiputera,BN - UMNO,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P129-KUALAPILAH.jpg
13,P129,Negeri Sembilan,Kuala Pilah,3474,YB Dato' Sri,Hasan bin Malek,1946,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P129.jpg
12,P130,Negeri Sembilan,Rasah,3477,Y.B. Tuan,Loke Siew Fook,1978,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/siewfook.jpg
13,P128,Negeri Sembilan,Seremban,3477,YB Tuan,Loke Siew Fook,1977,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P128.jpg
14,P128,Negeri Sembilan,SEREMBAN,3477,YB TUAN,LOKE SIEW FOOK,1977,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png
15,P128,Negeri Sembilan,Seremban,3477,YB Tuan,Loke Siew Fook,1977,male,chinese,PH,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P128.png
12,P131,Negeri Sembilan,Rembau,3478,Y.B. Tuan,Khairy Jamaluddin,1976,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P131-REMBAU.jpg
13,P131,Negeri Sembilan,Rembau,3478,YB Brig Jen,Khairy Jamaluddin,1976,male,bumiputera,BN - UMNO,Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P131.jpg
14,P131,Negeri Sembilan,REMBAU,3478,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png
12,P132,Negeri Sembilan,Telok Kemang,3480,Y.B. Dato',Kamarul Baharin bin Abbas,1948,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P132-TELUKKEMANG.jpg
13,P132,Negeri Sembilan,Telok Kemang,3480,YB Dato',Kamarul Baharin bin Abbas,1948,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P132.jpg
12,P134,Melaka,Masjid Tanah,3483,Y.B. Datuk Wira,Abu Seman bin Haji Yusop,1944,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/abu.seman.yusop[1].jpg
12,P136,Melaka,Tangga Batu,3487,Y.B. Datuk Wira Ir. Haji,Idris bin Haji Haron,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P136-TANGGABATU.jpg
12,P137,Melaka,Bukit katil,3488,Y.B. Datuk,Md Sirat bin Abu,1960,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P137-BKTKATIL.jpg
12,P138,Melaka,Kota Melaka,3489,Y.B. Tuan,Sim Tong Him,1949,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P138-KMELAKA.jpg
13,P138,Melaka,Kota Melaka,3489,YB,Sim Tong Him,1949,male,chinese,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P138.jpg
12,P139,Melaka,Jasin,3491,Y.B. Datuk Wira Haji,Ahmad bin Haji Hamzah,1949,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P139-JASIN.jpg
13,P139,Melaka,Jasin,3491,YB Datuk Seri Haji,Ahmad bin Hamzah,1949,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P139.jpg
14,P139,Melaka,JASIN,3491,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,1949,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png
12,P141,Johor,Sekijang,3492,Y.B. Datuk Haji,Baharum bin Haji Mohamed,1957,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P141-SEKIJANG.jpg
12,P142,Johor,Labis,3493,Y.B. Datuk,Chua Tee Yong,1978,male,chinese,BN - MCA,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P142-LABIS.jpg
13,P142,Johor,Labis,3493,YB Datuk,Chua Tee Yong,1978,male,chinese,BN - MCA,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P142.jpg
12,P145,Johor,Bakri,3497,Y.B. Tuan,Er Teck Hwa,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P145-BAKRI.jpg
13,P145,Johor,Bakri,3497,YB Tuan,Er Teck Hwa,1973,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P145.jpg
12,P146,Johor,Muar,3498,Y.B. Dato',Razali bin Haji Ibrahim,1971,male,bumiputera,BN - UMNO,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P146-MUAR2.jpg
13,P146,Johor,Muar,3498,YB Datuk Seri,Razali bin Ibrahim,1971,male,bumiputera,BN - UMNO,Timbalan Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P146.jpg
12,P147,Johor,Parit Sulong,3501,Y.B. Dato',Noraini binti Ahmad,1968,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P147-PARITSULONG.jpg
13,P147,Johor,Parit Sulong,3501,YB Dato' Dr.,Noraini binti Ahmad,1968,female,bumiputera,BN - UMNO,,Ahli Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P147.jpg
14,P147,Johor,PARIT SULONG,3501,YB DATUK SERI DR.,NORAINI BINTI AHMAD,1968,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png
