author_id,vol,nama,gelaran,parti,lantikan,negeri,kawasan,kod_kawasan,tahun_lahir,jantina,kumpulan_etnik,jawatan_kabinet,jawatan_parlimen,penggal,tempoh,tempoh_mula,tempoh_tamat
446,14,Mohd Hisamudin bin Yahaya,YB Senator Datuk,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,04.10.2021 - 03.10.2024,2021-10-04,2024-10-03
447,12,Mohd Khalid Bin Ahmad,YB Senator Tuan,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,M,bumiputera,TIADA,TIADA,,25.04.2012 - 24.04.2015,2012-04-25,2015-04-24
448,9,Mohd Khalil Yaakob,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,Menteri Kabinet,Ahli Dewan Negara,,,1999-05-24,2002-05-23
449,15,Mohd Na'im bin Mokhtar,YB Senator Dato' Setia Dr. Haji,PROFESIONAL,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,Menteri Agama,Menteri Agama,,03.12.2022 - 02.12.2025,2022-12-03,2025-12-02
450,6,Mohd Noor Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
450,7,Mohd Noor Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
450,7,Mohd Noor Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1988-03-28,1991-03-27
450,8,Mohd Noor Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
450,8,Mohd Noor Abdullah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1988-03-28,1991-03-27
451,6,Mohd Noor Bedah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
451,7,Mohd Noor Bedah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
451,7,Mohd Noor Bedah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-19,1989-12-18
452,13,Mohd Nor Bin Haji Monutty,YB Senator Dr.,PKR,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,M,bumiputera,TIADA,TIADA,,17.12.2015 - 16.12.2018,2015-12-17,2018-12-16
453,5,Mohd Nor Mohamad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
454,11,Mohd Puad Zarkashi,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-10-13,2007-10-12
455,14,Mohd Radzi Bin Tan Sri Sheikh Ahmad,YB Senator Tan Sri Dato' Seri,BERSATU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,16.06.2020 - 15.06.2023,2020-06-16,2023-06-15
456,13,Mohd Suhaimi bin Abdullah,YB Senator Dato' Haji,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,M,bumiputera,TIADA,TIADA,,21.05.2014 -20.05.2017,,2017-05-20
457,4,Mohd Tahir Abdul Majid,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
457,5,Mohd Tahir Abdul Majid,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
458,6,Mohd Yusoff Kassim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
458,7,Mohd Yusoff Kassim,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-05,1986-12-04
459,6,Mohd Yusoff Md Nor,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-07-30,1987-07-29
459,6,Mohd Yusoff Md Nor,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
459,7,Mohd Yusoff Md Nor,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-07-30,1987-07-29
459,7,Mohd Yusoff Md Nor,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1984-12-03,1987-12-02
460,8,Mohd Zain Mat Daud,TIADA,S46,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
460,8,Mohd Zain Mat Daud,TIADA,S46,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1994-05-09,1997-05-08
461,9,Mohd Zuki Kamaluddin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1996-09-06,1999-09-05
462,11,Mohd. Fuad Ahmad,TIADA,IND,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-12-13,2006-04-24
463,2,Mohd. Hanipah bin S. Alaudin,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-01-04,1971-01-03
464,7,Mohd. Wajdi Ishak,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1990-02-22
464,7,Mohd. Wajdi Ishak,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-02-20,1993-02-19
465,12,Muhamad Yusof bin Husin,YB Senator Tuan Haji,PAS,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,M,bumiputera,TIADA,TIADA,,21.05.2011 - 20.05.2014,2011-05-21,2014-05-20
466,13,Muhamad bin Mustafa,YB. Senator Tuan Haji,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,M,bumiputera,TIADA,TIADA,,08.07.2017 - 07.07.2020,2017-07-08,2020-07-07
467,10,Muhammad Abdul Ghani,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
467,11,Muhammad Abdul Ghani,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-01-08,2007-01-07
468,7,Muhammad Farid Saad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-05-20,1990-05-19
468,7,Muhammad Farid Saad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-05-29,1993-05-28
469,3,Muhammad Ghazali Shafie,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-02-20,1977-02-19
469,3,Muhammad Ghazali Shafie,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
470,11,Muhammad Muhammad Taib,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-11-17,2009-11-16
471,12,Muhammad Olian Bin Abdullah,YB Senator Dato',BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,10.12.2012 - 09.12.2015,2012-12-10,2015-12-09
472,14,Muhammad Zahid Bin Md Arip,YB Senator Tuan,BERSATU,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,16.06.2020 - 15.06.2023,2020-06-16,2023-06-15
473,15,Mujahid bin Yusof,YB Senator Datuk Seri Dr.,PH - AMANAH,Dipilih oleh Dewan Undangan Negeri,Perak,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,25.05.2023 - 24.05.2026,2023-05-25,2026-05-24
474,11,Mumtaz Md Nawi,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-07-19,2009-07-18
475,8,Munisamy Kuppan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1991-02-18,1994-02-17
475,8,Munisamy Kuppan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1991-12-16,1994-12-15
476,11,Munusamy Mareemuthu,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,2005-10-14,2008-10-13
477,10,Musa Mohamad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-12-13,2002-12-12
478,11,Musa Sheikh Fadzir,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-12-13,2007-12-12
478,11,Musa Sheikh Fadzir,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2007-12-13,2010-12-12
479,15,Musoddak bin Ahmad,YB Senator Tuan,PAS,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,20.03.2023 - 19.03.2026,2023-03-20,2026-03-19
480,7,Mustafa Awang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
480,7,Mustafa Awang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-12-26,1992-12-25
480,8,Mustafa Awang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
480,8,Mustafa Awang,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-12-26,1992-12-25
481,15,Mustafa bin Musa,YB Senator Datuk Haji,UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,31.07.2023  - 30.07.2026,,2026-07-30
482,9,Mustaffa Kamal Mohd. Nawi,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
482,10,Mustaffa Kamal Mohd. Nawi,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1995-11-09,1998-11-08
482,10,Mustaffa Kamal Mohd. Nawi,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-08-04,2000-08-03
483,13,Mustapa Kamal Bin Mohd Yusoff,YB Senator Datuk,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,07.12.2016 - 06.12.2019,2016-12-07,2019-12-06
484,8,Mustapa Mohamed,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-03-29,1994-03-28
484,8,Mustapa Mohamed,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1994-03-31,1997-03-30
485,5,Mustapha Abdul Jabar,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1978-12-14,1981-12-13
486,12,Nallakaruppan a/l Solaimalai,YB Senator Dato',MIUP,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,02.11.2011 - 01.11.2014,2011-11-02,2014-11-01
487,10,Naomi Chong Set Mui,TIADA,BN - LDP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,2003-10-02,2006-10-01
487,11,Naomi Chong Set Mui,TIADA,BN - LDP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,2003-10-02,2006-10-01
488,6,Nasir Manap,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-12,1986-12-11
488,7,Nasir Manap,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-12-12,1986-12-11
488,7,Nasir Manap,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-01,1989-11-30
489,7,Nawawi Mat Awin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1988-08-03,1991-08-02
490,15,Nelson W Angang,YB Senator Datuk,UPKO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,16.05.2024 - 15.05.2027,2024-05-16,2027-05-15
491,14,Nelson a/l Renganathan,YB Senator Dato' Dr.,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,23.11.2021 - 22.11.2024,2021-11-23,2024-11-22
492,6,Nen Abidah Abdullah,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-12-20,1985-12-19
493,8,Neo Tuan Cheng,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
494,6,Ng Ah Poi @ Wong Sian Chuan,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1983-12-13,1986-12-12
494,7,Ng Ah Poi @ Wong Sian Chuan,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1983-12-13,1986-12-12
495,6,Ng Cheng Kiat,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1986-01-06,1989-01-05
495,7,Ng Cheng Kiat,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1986-01-06,1989-01-05
496,13,Ng Chiang Chin,YB Senator Datuk,BN - GERAKAN,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,chinese,TIADA,TIADA,,10.09.2014 - 09.09.2017,2014-09-10,2017-09-09
497,7,Ng Khek Kiung,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-12-11,1990-12-10
498,7,Ng Peng Hong @ Ng Peng Hay,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-03-23,1990-03-22
498,7,Ng Peng Hong @ Ng Peng Hay,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1990-05-29,1993-05-28
498,8,Ng Peng Hong @ Ng Peng Hay,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-03-23,1990-03-22
498,8,Ng Peng Hong @ Ng Peng Hay,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Melaka,,,,,chinese,TIADA,Ahli Dewan Negara,,,1990-05-29,1993-05-28
499,8,Ng See Tiong,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1994-05-09,1997-05-08
500,8,Ng Thian Hock,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
501,8,Ng Yen Yen,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1993-12-13,1996-12-12
502,2,Ngau Ken Lock,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
502,3,Ngau Ken Lock,TIADA,Perikatan - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
502,4,Ngau Ken Lock,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1968-10-22,1971-10-21
502,4,Ngau Ken Lock,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
503,10,Nik Azizah Nik Yahya,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
503,11,Nik Azizah Nik Yahya,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-02-17,2008-02-16
504,1,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
504,2,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
504,2,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-10-18,
504,3,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,1965-01-01
504,3,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-10-18,1971-10-17
504,3,Nik Hassan Nik Yahya,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
504,4,Nik Hassan Nik Yahya,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,1965-01-01
504,4,Nik Hassan Nik Yahya,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-10-18,1968-10-17
504,4,Nik Hassan Nik Yahya,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
505,15,Nik Mohamad Abduh bin Nik Abdul Aziz,YB Senator Tuan,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,08.07.2023 - 07.07.2026,2023-07-08,2026-07-07
506,1,Nik Mohamed Adeeb Nik Mohamed,TIADA,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1964-04-04
507,15,Noorita binti Sual,YB Senator Puan,DAP,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,20.03.2023 - 19.03.2026,2023-03-20,2026-03-19
508,9,Nor Azah Awin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
508,10,Nor Azah Awin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
508,11,Nor Azah Awin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
509,11,Nor Hayati Onn,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-10-14,2008-10-13
510,11,Nor Mohamed Yakcop,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2004-01-09,2007-01-08
510,11,Nor Mohamed Yakcop,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2007-01-08,2010-01-07
511,7,Norani Beluah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-07-13,1990-07-12
512,11,Nordiana Shafie,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-12-23,2008-12-22
513,4,Nordin Pesah,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Negri Sembilan,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
514,7,Nordin Selat,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1990-02-22
514,7,Nordin Selat,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-03-27,1992-03-26
514,8,Nordin Selat,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-02-23,1990-02-22
514,8,Nordin Selat,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1989-03-27,1992-03-26
515,9,Norjan Khan Bahadar,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-12-04,2000-12-03
515,10,Norjan Khan Bahadar,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-12-04,2000-12-03
516,12,Norliza binti Abdul Rahim,YB Senator Puan,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,30.05.2011 - 29.05.2014,2011-05-30,2014-05-29
517,11,Norraesah Mohamad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-10-14,2008-10-13
518,9,Norsimah Hashim,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
518,10,Norsimah Hashim,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
518,11,Norsimah Hashim,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1999-07-27,2002-07-26
519,14,Nuing Anak Jeluing,YB Senator Dato Dr.,PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,11.12.2017 - 10.12.2020,2017-12-11,2020-12-10
519,13,Nuing Jeluing,YB Senator Dr.,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,M,bumiputera,TIADA,TIADA,,11.12.2017 - 10.12.2020,2017-12-11,2020-12-10
520,15,Nur Jazlan bin Tan Sri Mohamed,YB Senator Datuk,UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,Timbalan Yang di-Pertua Dewan Negara,,15.06.2023 - 14.06.2026,2023-06-15,2026-06-14
521,3,Oh Siew Aun,TIADA,Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
521,4,Oh Siew Aun,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
521,4,Oh Siew Aun,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1977-11-09,1980-11-08
521,5,Oh Siew Aun,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
521,5,Oh Siew Aun,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1977-11-09,1980-11-08
522,10,Omar Faudzar,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Penang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
522,11,Omar Faudzar,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Penang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-06-16,2009-06-15
523,3,Omar Ong Yoke Lin,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1964-05-18,1970-05-17
