vol,kod_kawasan,negeri,kawasan,uid,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
13.0,P113,Selangor,Sepang,2501.0,YB Tuan,Mohamed Hanipa Maidin,1969.0,male,bumiputera,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P113.jpg,MOHAMED HANIPA BIN MAIDIN
13.0,P103,Selangor,Puchong,3436.0,YB Tuan,Gobind Singh Deo,1974.0,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P103.jpg,GOBIND SINGH DEO
13.0,P152,Johor,Kluang,3357.0,YB Tuan,Liew Chin Tong,1978.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P152.jpg,LIEW CHIN TONG
13.0,P100,Selangor,Pandan,3779.0,YB Tuan,Mohd Rafizi Ramli,1978.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P100.jpg,RAFIZI RAMLI
13.0,P015,Kedah,Sungai Petani,3304.0,YB Dato',Johari bin Abdul,1956.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P015.jpg,JOHARI ABDUL
13.0,P046,Pulau Pinang,Batu Kawan,3701.0,YB Puan,Kasthuriraani a/p Patto,1980.0,female,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P046.jpg,KASTHURIRAANI PATTO
13.0,P048,Pulau Pinang,Bukit Bendera,3706.0,YB Tuan,Zairil Khir Johari,1983.0,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P048.jpg,ZAIRIL KHIR JOHARI
13.0,P037,Terengganu,Marang,1712.0,YB Dato' Seri Haji,Abdul Hadi Awang,1948.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P037.jpg,ABDUL HADI BIN AWANG
13.0,P132,Negeri Sembilan,Telok Kemang,3480.0,YB Dato',Kamarul Baharin bin Abbas,1948.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P132.jpg,KAMARUL BAHARIN ABBAS
13.0,P082,Pahang,Indera Mahkota,2404.0,YB Dato',Fauzi Abdul Rahman,1947.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P082.jpg,FAUZI ABDUL RAHMAN
13.0,P162,Johor,Gelang Patah,698.0,YB Tuan,Lim Kit Siang,1941.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P162.jpg,LIM KIT SIANG
13.0,P043,Pulau Pinang,Bagan,1839.0,YB Tuan,Lim Guan Eng,1961.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P043.jpg,LIM GUAN ENG
13.0,P017,Kedah,Padang Serai,3656.0,YB Tuan,N. Surendran A/L Nagarajan,1967.0,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P017.jpg,N SURENDRAN
13.0,P047,Pulau Pinang,Nibong Tebal,3705.0,YB Dato',Mansor Bin Othman,1950.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P047.jpg,MANSOR OTHMAN
13.0,P195,Sarawak,Bandar Kuching,2874.0,YB Tuan,Chong Chieng Jen,1971.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P195.jpg,CHONG CHIENG JEN
13.0,P128,Negeri Sembilan,Seremban,3477.0,YB Tuan,Loke Siew Fook,1977.0,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P128.jpg,LOKE SIEW FOOK
13.0,,,,,Tan Sri Datuk Seri Panglima Pandikar Amin Haji,Mulia,,,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ydp.jpg,
13.0,,,,,Datuk,Roosme Hamzah,,,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/stu-dr.jpg,
13.0,P111,Selangor,Kota Raja,3449.0,YB Dr. Hajah,Siti Mariah binti Mahmud,1958.0,female,bumiputera,AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg,MARIAH MAHMUD
13.0,P051,Pulau Pinang,Bukit Gelugor,848.0,YB Tuan,Ramkarpal Singh a/l Karpal Singh,1941.0,male,other,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Ramkarpal_Singh.jpg,KARPAL SINGH
13.0,P076,Perak,Telok Intan,3746.0,YB Datuk Seri,Mah Siew Keong,1967.0,male,chinese,BN - GERAKAN,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/teluk intan.jpg,SEAH LEONG PENG
13.0,P044,Pulau Pinang,Permatang Pauh,1426.0,YB Dato` Seri Dr.,Wan Azizah binti Wan Ismail,1948.0,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wan_azizah.jpg,ANWAR IBRAHIM
13.0,P091,Pahang,Rompin,3420.0,YB Dato` Sri,Hasan bin Arifin,1952.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/rompin.jpg,JAMALUDIN BIN JARJIS
13.0,P067,Perak,Kuala Kangsar,3736.0,YB Datin,Mastura Binti Tan Sri Dato' Mohd Yazid,1960.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATIN MASTURA.JPG,WAN KHAIR-IL ANUAR
13.0,P093,Selangor,Sungai Besar,3422.0,YB Tuan,Budiman Bin Mohd Zohdi,1964.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/YB Budiman bin Mohd Zohdi.jpg,NORIAH BINTI KASNON
14.0,-,-,-,,DR.,NIZAM MYDIN BIN BACHA MYDIN,,,,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2019/Nizam_Bacha.jpg,
14.0,P001,Perlis,PADANG BESAR,3630.0,YB DATUK,ZAHIDI BIN ZAINUL ABIDIN,1961.0,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.001-Padang Besar.png,ZAHIDI BIN ZAINUL ABIDIN
14.0,P002,Perlis,KANGAR,3986.0,YB TUAN,NOOR AMIN BIN AHMAD,1982.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.002-Kangar.png,AMIN AHMAD
14.0,P003,Perlis,ARAU,1665.0,YB DATO' SERI DR.,SHAHIDAN BIN KASSIM,1952.0,male,bumiputera,BN - UMNO,Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.003-Arau.png,SHAHIDAN BIN KASSIM
14.0,P004,Kedah,LANGKAWI,375.0,YB TUN DR.,MAHATHIR BIN MOHAMAD,1926.0,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.004-Langkawi.png,MAHATHIR BIN MOHAMAD
14.0,P005,Kedah,JERLUN,3288.0,YB DATO' SERI UTAMA HAJI MUKHRIZ TUN DR.,MAHATHIR,1965.0,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.005-Jerlun.png,MUKHRIZ MAHATHIR
14.0,P006,Kedah,KUBANG PASU,3992.0,YB DATO' WIRA HAJI,AMIRUDDIN BIN HAJI HAMZAH,1962.0,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.006-Kubang Pasu.png,AMIRUDDIN HAMZAH
14.0,P007,Kedah,PADANG TERAP,3641.0,YB DATO' SERI,MAHDZIR BIN KHALID,1961.0,male,bumiputera,BN - UMNO,Menteri Pembangunan Luar Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.007-Padang Terap.png,MAHDZIR KHALID
14.0,P008,Kedah,POKOK SENA,2928.0,YB DATO',MAHFUZ BIN HAJI OMAR,1958.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.008-Pokok Sena.png,MAHFUZ OMAR
14.0,P009,Kedah,ALOR SETAR,4000.0,YB TUAN,CHAN MING KAI,1981.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.009-Alor Setar.png,CHAN MING KAI
14.0,P010,Kedah,KUALA KEDAH,3409.0,YB DR.,AZMAN BIN ISMAIL,1961.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.010-Kuala Kedah.png,AZMAN ISMAIL
14.0,P011,Kedah,PENDANG,4003.0,YB DATUK HAJI,AWANG BIN HASHIM,1964.0,male,bumiputera,PAS,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.011-Pendang.png,AWANG SOLAHUDIN
14.0,P012,Kedah,JERAI,4006.0,YB TUAN,SABRI BIN AZIT,1966.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.012-Jerai.png,SABRI BIN AZIT
14.0,P013,Kedah,SIK,4008.0,YB TUAN,AHMAD TARMIZI BIN SULAIMAN,1977.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.013-Sik.png,TARMIZI SULAIMAN
14.0,P014,Kedah,MERBOK,3649.0,YB PUAN,NOR AZRINA BINTI SURIP,1976.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.014-Merbok.png,NURIN AINA
14.0,P015,Kedah,SUNGAI PETANI,3304.0,YB DATO',JOHARI BIN ABDUL,1955.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.015-Sungai Petani.png,JOHARI ABDUL
14.0,P016,Kedah,BALING,3305.0,YB DATUK SERI PANGLIMA,ABDUL AZEEZ BIN ABDUL RAHIM,1967.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.016-Baling.png,AZEEZ RAHIM
14.0,P017,Kedah,PADANG SERAI,4016.0,YB TUAN,KARUPAIYA A/L MUTUSAMI,1953.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.017-Padang Serai.png,KARUPAIYA MUTUSAMI
14.0,P018,Kedah,KULIM-BANDAR BAHARU,2615.0,YB DATUK SERI,SAIFUDDIN NASUTION BIN ISMAIL,1964.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.018-Kulim Bandar Baru.png,SAIFUDDIN NASUTION ISMAIL
14.0,P019,Kelantan,TUMPAT,4022.0,YB DATO' HAJI,CHE ABDULLAH BIN MAT NAWI,1961.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.019-TUMPAT.png,CHE LAH MAT NAWI
14.0,P020,Kelantan,PENGKALAN CHEPA,3667.0,YB DATUK HAJI,AHMAD MARZUK BIN SHAARY,1976.0,male,bumiputera,PAS,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.020-PENGKALAN CHEPA.png,MARZUK SHAARY
14.0,P021,Kelantan,KOTA BHARU,3661.0,YB DATUK SERI,TAKIYUDDIN BIN HASSAN,1962.0,male,bumiputera,PAS,Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.021-KOTA BHARU.png,TAKIYUDDIN
14.0,P022,Kelantan,PASIR MAS,4027.0,YB TUAN,AHMAD FADHLI BIN SHAARI,1981.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.022-PASIR MAS.png,FADHLI SHAARI
14.0,P023,Kelantan,RANTAU PANJANG,3318.0,YB DATO' HAJAH,SITI ZAILAH BINTI MOHD YUSOFF,1964.0,female,bumiputera,PAS,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.023-RANTAU PANJANG.png,KAK LAH
14.0,P024,Kelantan,KUBANG KERIAN,4031.0,YB DATO' SRI TUAN,IBHARIM BIN TUAN MAN,1961.0,male,bumiputera,PAS,Menteri Alam Sekitar Dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.024-KUBANG KERIAN.png,IBRAHIM
14.0,P025,Kelantan,BACHOK,3663.0,YB TUAN,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.025-BACHOK.png,NIK ABDUH
14.0,P026,Kelantan,KETEREH,3324.0,YB TAN SRI DATUK SERI PANGLIMA HAJI,ANNUAR BIN HAJI MUSA,1956.0,male,bumiputera,BN - UMNO,Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.026-KETEREH.png,ANNUAR MUSA
14.0,P027,Kelantan,TANAH MERAH,3670.0,YB DATO' SRI,IKMAL HISHAM BIN ABDUL AZIZ,1965.0,male,bumiputera,BERSATU,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.027-TANAH MERAH.png,IKMAL HISHAM BIN ABDUL AZIZ
14.0,P028,Kelantan,PASIR PUTEH,4037.0,YB DATUK DR.,NIK MUHAMMAD ZAWAWI BIN HAJI SALLEH,1967.0,male,bumiputera,PAS,Timbalan Menteri Pertanian dan Industri Makanan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.028-PASIR PUTEH.png,NIK ZAWAWI
14.0,P029,Kelantan,MACHANG,3673.0,YB DATUK,AHMAD JAZLAN BIN YAAKUB,1965.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.029-MACHANG.png,JAZLAN
14.0,P030,Kelantan,JELI,2333.0,YB DATO' SRI,MUSTAPA BIN MOHAMED,1951.0,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.030-JELI.png,MUSTAPA BIN MOHAMED
14.0,P031,Kelantan,KUALA KRAI,4043.0,YB TUAN,ABDUL LATIFF BIN ABDUL RAHMAN,1972.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.031-KUALA KRAI.png,LATIFF
14.0,P032,Kelantan,GUA MUSANG,872.0,YB TENGKU,RAZALEIGH HAMZAH,1937.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.032-GUA MUSANG.png,TENGKU RAZALEIGH HAMZAH
14.0,P033,Terengganu,BESUT,3676.0,YB TAN SRI HAJI,IDRIS BIN JUSOH,1956.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.033-BESUT.png,IDRIS JUSOH
14.0,P034,Terengganu,SETIU,4048.0,YB TUAN,SHAHARIZUKIRNAIN BIN ABD KADIR,1970.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.034-SETIU.png,ZUKIRNAIN ABDUL KADIR
14.0,P035,Terengganu,KUALA NERUS,3680.0,YB DATO' DR.,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.035-KUALA NERUS.png,KHAIRUDDIN TAKIRI
14.0,P036,Terengganu,KUALA TERENGGANU,4052.0,YB DATUK HAJI,AHMAD AMZAD BIN MOHAMED @ HASHIM,1970.0,male,bumiputera,PAS,"Timbalan Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.036-KUALA TERENGGANU.png,AMZAD HASHIM
14.0,P037,Terengganu,MARANG,17049.0,YB TAN SRI HAJI,ABDUL HADI BIN HAJI AWANG,1948.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.037-MARANG.png,ABDUL HADI BIN AWANG
14.0,P038,Terengganu,HULU TERENGGANU,4057.0,YB DATO',ROSOL BIN WAHID,1965.0,male,bumiputera,BERSATU,Timbalan Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.038-HULU TERENGGANU.png,ROSOL BIN WAHID
14.0,P039,Terengganu,DUNGUN,3686.0,YB TUAN HAJI,WAN HASSAN BIN MOHD RAMLI,1958.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.039-DUNGUN.png,WAN HASSAN MOHD RAMLI
14.0,P040,Terengganu,KEMAMAN,4059.0,YB TUAN,CHE ALIAS BIN HAMID,1967.0,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.040-KEMAMAN.png,ALIAS ABDUL HAMID
14.0,P041,Pulau Pinang,KEPALA BATAS,3689.0,YB DATO' SRI,REEZAL MERICAN BIN NAINA MERICAN,1973.0,male,bumiputera,BN - UMNO,Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.041-KEPALA BATAS.png,REEZAL MERICAN B NAINA MERICAN
14.0,P042,Pulau Pinang,TASEK GELUGOR,3692.0,YB DATUK HAJI,SHABUDIN BIN YAHAYA,1966.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.042-TASEK GELUGOR.png,SHABUDIN YAHAYA
14.0,P043,Pulau Pinang,BAGAN,1839.0,YB TUAN,LIM GUAN ENG,1961.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.043-BAGAN.png,LIM GUAN ENG
14.0,P044,Pulau Pinang,PERMATANG PAUH,3464.0,YB PUAN,NURUL IZZAH BINTI ANWAR,1981.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.044-PERMATANG PAUH.png,NURUL IZZAH ANWAR
14.0,P045,Pulau Pinang,BUKIT MERTAJAM,3699.0,YB TUAN,SIM CHEE KEONG,1982.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.045-BUKIT MERTAJAM.png,SIM CHEE KEONG
14.0,P046,Pulau Pinang,BATU KAWAN,3701.0,YB PUAN,KASTHURIRAANI A/P PATTO,1980.0,female,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.046-BATU KAWAN.png,KASTHURIRAANI PATTO
14.0,P047,Pulau Pinang,NIBONG TEBAL,3705.0,YB DATO',MANSOR BIN OTHMAN,1950.0,male,bumiputera,BERSATU,Timbalan Menteri Alam Sekitar dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.047-NIBONG TEBAL.png,MANSOR OTHMAN
14.0,P048,Pulau Pinang,BUKIT BENDERA,4072.0,YB TUAN,WONG HON WAI,1973.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.048-BUKIT BENDERA.png,WONG HON WAI
14.0,P049,Pulau Pinang,TANJONG,2665.0,YB TUAN,CHOW KON YEOW,1959.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.049-TANJONG.png,CHOW KON YEOW
14.0,P050,Pulau Pinang,JELUTONG,4077.0,YB TUAN,SANISVARA NETHAJI RAYER A/L RAJAJI,1972.0,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.050-JELUTONG.png,SANISVARA NETRAYER A/L RAJAJI
14.0,P051,Pulau Pinang,BUKIT GELUGOR,4080.0,YB TUAN,RAMKARPAL SINGH A/L KARPAL SINGH,1976.0,male,other,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.051-BUKIT GELUGOR.png,RAMKARPAL SINGH A/L KARPAL SINGH
14.0,P052,Pulau Pinang,BAYAN BARU,3712.0,YB TUAN,SIM TZE TZIN,1976.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.052-BAYAN BARU.png,SIM TZE TZIN
14.0,P053,Pulau Pinang,BALIK PULAU,3715.0,YB DATO',MUHAMMAD BAKHTIAR BIN WAN CHIK,1965.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.053-BALIK PULAU.png,MUHAMMAD BAKHTIAR BIN WAN CHIK
14.0,P055,Perak,LENGGONG,3369.0,YB DATUK SERI DR.,SHAMSUL ANUAR BIN HAJI NASARAH,1968.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.055-LENGGONG.png,SHAMSUL ANUAR NASARAH
14.0,P056,Perak,LARUT,3371.0,YB DATUK SERI,HAMZAH BIN ZAINUDIN,1957.0,male,bumiputera,BERSATU,Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.056-LARUT.png,HAMZAH ZAINUDIN
14.0,P057,Perak,PARIT BUNTAR,2990.0,YB DATUK SERI DR,MUJAHID YUSOF RAWA,1965.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.057-PARIT BUNTAR.png,MUJAHID YUSOF RAWA
14.0,P058,Perak,BAGAN SERAI,3724.0,YB DATO' DR HAJI,NOOR AZMI BIN GHAZALI,1962.0,male,bumiputera,BERSATU,Timbalan Menteri Kesihatan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.058-BAGAN SERAI.png,NOOR AZMI BIN GHAZALI
14.0,P059,Perak,BUKIT GANTANG,4095.0,YB DATO',SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL,1961.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.059-BUKIT GANTANG.png,SYED ABU HUSSIN BIN HAFIZ SYED ABDUL FASAL
14.0,P060,Perak,TAIPING,4099.0,YB TUAN,TEH KOK LIM,1970.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.060-TAIPING.png,TEH KOK LIM
14.0,P061,Perak,PADANG RENGAS,2368.0,YB DATO' SERI,MOHAMED NAZRI BIN ABDUL AZIZ,1954.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.061-PADANG RENGAS.png,MOHAMED NAZRI BIN TAN ABDUL AZIZ
14.0,P062,Perak,SUNGAI SIPUT,4102.0,YB TUAN,KESAVAN A/L SUBRAMANIAM,1973.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.062-SUNGAI SIPUT.png,S. KESAVAN
14.0,P063,Perak,TAMBUN,4104.0,YB DATO' SERI,AHMAD FAIZAL BIN AZUMU,1971.0,male,bumiputera,BERSATU,Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.063-TAMBUN.png,AHMAD FAIZAL AZUMU
14.0,P064,Perak,IPOH TIMUR,4105.0,YB TUAN,WONG KAH WOH,1981.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.064-IPOH TIMUR.png,WONG KAH WOH
14.0,P065,Perak,IPOH BARAT,3383.0,YB TUAN,M. KULASEGARAN A/L V. MURUGESON,1958.0,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.065-IPOH BARAT.png,M. KULA
14.0,P066,Perak,BATU GAJAH,3733.0,YB TUAN,SIVAKUMAR VARATHARAJU NAIDU,1971.0,male,indian,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.066-BATU GAJAH.png,V. SIVAKUMAR
14.0,P067,Perak,KUALA KANGSAR,4109.0,YB DATUK,MASTURA BINTI TAN SRI DATO' MOHD YAZID,1962.0,female,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.067-KUALA KANGSAR.png,MASTURA YAZID
14.0,P068,Perak,BERUAS,2081.0,YB DATO',NGEH KOO HAM,1962.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.068-BERUAS.png,NGEH KOO HAM
14.0,P069,Perak,PARIT,3388.0,YB DATO',MOHD NIZAR BIN HAJI ZAKARIA,1969.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.069-PARIT.png,NIZAR
14.0,P070,Perak,KAMPAR,3730.0,YB TUAN,SU KEONG SIONG,1967.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.070-KAMPAR.png,SU KEONG SIONG
14.0,P071,Perak,GOPENG,3391.0,YB DR.,LEE BOON CHYE,1960.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.071-GOPENG.png,LEE BOON CHYE
14.0,P072,Perak,TAPAH,3393.0,YB DATUK SERI,SARAVANAN A/L MURUGAN,1968.0,male,indian,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.072-TAPAH.png,M. SARAVANAN
14.0,P073,Perak,PASIR SALAK,3395.0,YB DATO' SRI HAJI,TAJUDDIN BIN ABDUL RAHMAN,1948.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.073-PASIR SALAK.png,TAJUDDIN ABDUL RAHMAN
14.0,P074,Perak,LUMUT,3333.0,YB DATUK WIRA DR.,MOHD HATTA BIN MD RAMLI,1957.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.074-LUMUT.png,HATTA RAMLI
14.0,P075,Perak,BAGAN DATUK,2393.0,YB DATO' SERI DR.,AHMAD ZAHID BIN HAMIDI,1953.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.075-BAGAN DATUK.png,AHMAD ZAHID BIN HAMIDI
14.0,P076,Perak,TELUK INTAN,3376.0,YB TUAN,NGA KOR MING,1973.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.076-TELUK INTAN.png,NGA KOR MING
14.0,P077,Perak,TANJONG MALIM,4126.0,YB TUAN,CHANG LIH KANG,1981.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.077-TANJONG MALIM.png,CHANG LIH KANG
14.0,P079,Pahang,LIPIS,3752.0,YB DATO' SRI,ABDUL RAHMAN BIN MOHAMAD,1962.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pembangunan Luar Bandar I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.079-LIPIS.png,ABDUL RAHMAN BIN MOHAMAD
14.0,P080,Pahang,RAUB,4133.0,YB TENGKU,ZULPURI SHAH BIN RAJA PUJI,1965.0,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.080-RAUB.png,TENGKU ZULPURI SHAH
14.0,P081,Pahang,JERANTUT,3756.0,YB DATO' HJ.,AHMAD NAZLAN BIN IDRIS,1958.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.081-JERANTUT.png,AHMAD NAZLAN
14.0,P082,Pahang,INDERA MAHKOTA,3416.0,YB DATUK SERI,SAIFUDDIN BIN ABDULLAH,1961.0,male,bumiputera,BERSATU,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.082-INDERA MAHKOTA.png,SAIFUDDIN ABDULLAH
