vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index
14,P209,Sarawak,JULAU,YB DATUK,LARRY SOON @ LARRY SNG WEI SHIEN,1979.0,male,chinese,PH - PKR > PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.209-JULAU.png,,1159,3956.0,335.0,
14,P210,Sarawak,KANOWIT,YB DATUK,AGO ANAK DAGANG,1959.0,male,bumiputera,GPS - PRS,Timbalan Menteri Kesihatan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.210-KANOWIT.png,,3,3265.0,95.0,
14,P211,Sarawak,LANANG,YB PUAN,ALICE LAU KIONG YIENG,1981.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.211-LANANG.png,,1037,3967.0,338.0,
14,P212,Sarawak,SIBU,YB TUAN,OSCAR LING CHAI YEW,1977.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.212-SIBU.png,,1282,3969.0,339.0,
14,P213,Sarawak,MUKAH,YB DATO HAJJAH,HANIFAH HAJAR TAIB,1972.0,female,bumiputera,GPS - PBB,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.213-MUKAH.png,,1099,4397.0,418.0,
14,P214,Sarawak,SELANGAU,YB TUAN,BARU BIAN,1958.0,male,bumiputera,PH - PKR > PSB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.214-SELANGAU.png,,1058,3981.0,342.0,
14,P215,Sarawak,KAPIT,YB DATO SRI,ALEXANDER NANTA LINGGI,1958.0,male,bumiputera,GPS - PBB,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.215-KAPIT.png,,126,2903.0,72.0,
14,P216,Sarawak,HULU RAJANG,YB DATUK,WILSON UGAK ANAK KUMBONG,1962.0,male,bumiputera,GPS - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.216-HULU RAJANG.png,,1377,3974.0,340.0,
14,P217,Sarawak,BINTULU,YB DATO' SERI,TIONG KING SING,1962.0,male,chinese,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.217-BINTULU.png,,896,3622.0,243.0,
14,P218,Sarawak,SIBUTI,YB TUAN,LUKANISMAN BIN AWANG SAUNI,1982.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.218-SIBUTI.png,,1175,4403.0,419.0,
14,P219,Sarawak,MIRI,YB DR.,MICHAEL TEO YU KENG,1948.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.219-MIRI.png,,1195,3625.0,245.0,
14,P220,Sarawak,BARAM,YB TUAN,ANYI NGAU,1958.0,male,bumiputera,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.220-BARAM.png,,1045,3978.0,341.0,
14,P221,Sarawak,LIMBANG,YB DATUK HAJI,HASBI BIN HABIBOLLAH,1963.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pembangunan Luar Bandar II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.221-LIMBANG.png,,1104,3627.0,246.0,
14,P222,Sarawak,LAWAS,YB DATO',HENRY SUM AGONG,1946.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.222-LAWAS.png,,313,2912.0,73.0,
14,,,,DR.,NIZAM MYDIN BIN BACHA MYDIN,1975.0,male,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2019/Nizam_Bacha.jpg,,1265,9999993.0,576.0,
14,,,,YB TAN SRI,AZHAR AZIZAN HARUN,1962.0,male,bumiputera,,,Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2020/bbb.jpg,,1052,9999995.0,578.0,
15,P001,Perlis,Padang Besar,YB Tuan,Rushdan bin Rusmi,1978.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P001.jpg,,1307,4409.0,420.0,
15,P002,Perlis,Kangar,YB Tuan,Zakri bin Hassan,1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P002.jpg,,1401,4413.0,421.0,
15,P003,Perlis,Arau,YB Dato' Seri Dr.,Shahidan bin Kassim,1951.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P003.jpg,,1324,1665.0,13.0,
15,P004,Kedah,Langkawi,YB Dato' Haji,Mohd Suhaimi bin Haji Abdullah,1976.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P004.jpg,,1234,4420.0,422.0,
15,P005,Kedah,Jerlun,YB Dr. Haji,Abd Ghani bin Ahmad,1970.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P005.jpg,,998,4423.0,423.0,
15,P006,Kedah,Kubang Pasu,YB Dato' Wira Dr.,Ku Abd Rahman bin Ku Ismail,1952.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P006.jpg,,1157,4425.0,424.0,
15,P007,Kedah,Padang Terap,YB Tuan,Nurul Amin bin Hamid,1983.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P007.jpg,,1276,4432.0,425.0,
15,P008,Kedah,Pokok Sena,YB Dato' Haji,Ahmad bin Saad @ Yahaya,1975.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P008.jpg,,1020,4434.0,426.0,
15,P009,Kedah,Alor Setar,YB Tuan,Afnan Hamimi bin Dato' Haji Taib Azamudden,1981.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P009.jpg,,1013,4438.0,427.0,
15,P010,Kedah,Kuala Kedah,YB Dr.,Ahmad Fakhruddin bin Fakhrurazi,1971.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P010.jpg,,1024,4447.0,428.0,
15,P011,Kedah,Pendang,YB Datuk Haji,Awang bin Hashim,1964.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P011.jpg,,1048,4449.0,429.0,
15,P012,Kedah,Jerai,YB Tuan,Sabri bin Azit,1966.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P012.jpg,,1309,4455.0,430.0,
15,P013,Kedah,Sik,YB Tuan,Ahmad Tarmizi bin Sulaiman,1976.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P013.jpg,,1032,4459.0,431.0,
15,P014,Kedah,Merbok,YB Tuan,Mohd Nazri bin Abu Hassan,1970.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P014.jpg,,1224,4461.0,432.0,
15,P015,Kedah,Sungai Petani,YB Dr.,Mohammed Taufiq bin Johari,1996.0,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P015.jpg,,1206,4463.0,433.0,
15,P016,Kedah,Baling,YB Tuan,Hassan bin Saad,1957.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P016.jpg,,1107,4470.0,434.0,
15,P017,Kedah,Padang Serai,YB Dato',Azman bin Nasrudin,1972.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P017.jpg,,1055,4471.0,435.0,
15,P018,Kedah,Kulim Bandar Baharu,YB Tuan,Roslan bin Hashim,1967.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P018.jpg,,1302,4478.0,436.0,
15,P019,Kelantan,Tumpat,YB Dato' Hajjah,Mumtaz binti Md Nawi,1972.0,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P019.jpg,,1250,4482.0,437.0,
15,P020,Kelantan,Pengkalan Chepa,YB Datuk Dr.,Ahmad Marzuk bin Shaary,1976.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P020.png,,1029,4489.0,438.0,
15,P021,Kelantan,Kota Bharu,YB Datuk Seri,Takiyuddin bin Hassan,1961.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P021.png,,1351,4491.0,439.0,
15,P022,Kelantan,Pasir Mas,YB Tuan Haji,Ahmad Fadhli bin Shaari,1980.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P022.jpg,,1021,4498.0,440.0,
15,P023,Kelantan,Rantau Panjang,YB Dato',Siti Zailah binti Mohd Yusoff,1963.0,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P023.jpg,,1336,3318.0,117.0,
15,P024,Kelantan,Kubang Kerian,YB Dato' Sri Tuan,Ibharim bin Tuan Man,1960.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P024.png,,1112,4508.0,441.0,
15,P025,Kelantan,Bachok,YB Tuan Haji,Mohd Syahir bin Che Sulaiman,1983.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P025.jpg,,1235,4509.0,442.0,
15,P026,Kelantan,Ketereh,YB Dato',Khlir bin Mohd Nor,1958.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P026.jpg,,1152,4516.0,443.0,
15,P027,Kelantan,Tanah Merah,YB Dato' Sri,Ikmal Hisham bin Abdul Aziz,1965.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P027.png,,1116,4522.0,444.0,
15,P028,Kelantan,Pasir Puteh,YB Datuk Dr.,Nik Muhammad Zawawi bin Salleh,1967.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P028.jpg,,1263,4526.0,445.0,
15,P029,Kelantan,Machang,YB Tuan,Wan Ahmad Fayhsal bin Wan Ahmad Kamal,1987.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P029.jpg,,1365,4529.0,446.0,
15,P030,Kelantan,Jeli,YB Tuan,Zahari bin Kechik,1960.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P030.jpg,,1394,4532.0,447.0,
15,P031,Kelantan,Kuala Krai,YB Tuan Haji,Abdul Latiff bin Abdul Rahman,1971.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P031.jpg,,1003,4535.0,448.0,
15,P032,Kelantan,Gua Musang,YB Tuan,Mohd Azizi bin Abu Naim,1972.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P032.jpg,,1210,4539.0,449.0,
15,P033,Terengganu,Besut,YB Datuk,Che Mohamad Zulkifly bin Jusoh,1959.0,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P033.jpg,,1067,4542.0,450.0,
